frn_complete,false,plf
1699087923.0010002,0.9990842,0.0009158
1699088011.0010002,0.9992370,0.0007630
1699088282.0010002,0.0222977,0.9777023
1699088289.0010002,0.0664875,0.9335125
1699088574.0010002,0.0361775,0.9638225
1699088601.0010002,0.9784558,0.0215442
1699088617.0020001,0.0225244,0.9774756
1699088762.0010002,0.9060299,0.0939701
1699088715.0010002,0.0248726,0.9751274
1699097710.0010002,0.9784558,0.0215442
1699097869.0010002,0.9992321,0.0007679
1699097922.0010002,0.0661777,0.9338223
1699089342.0010002,0.0235394,0.9764606
1699089399.0010002,0.0343870,0.9656130
1699089414.0010002,0.0225244,0.9774756
1699089423.0010002,0.0340571,0.9659429
1699103898.0010002,0.0640382,0.9359618
1699104112.0010002,0.9730301,0.0269699
1699097837.0010002,0.0341325,0.9658675
1699089945.0010002,0.0335319,0.9664681
1699090559.0010002,0.0594126,0.9405874
1699091814.0010002,0.9767234,0.0232766
1699090598.0010002,0.0347378,0.9652622
1699090609.0010002,0.0480712,0.9519288
1699091337.0010002,0.9990952,0.0009048
1699091405.0010002,0.0227798,0.9772202
1699091419.0010002,0.9358198,0.0641802
1699090775.0010002,0.9967523,0.0032477
1699110678.0010002,0.9992098,0.0007902
1699091208.0010002,0.0255634,0.9744366
1699094281.0010002,0.0339604,0.9660396
1699094287.0010002,0.0225244,0.9774756
1699091670.0010002,0.0335319,0.9664681
1699091674.0010002,0.0225244,0.9774756
1699091681.0010002,0.0222977,0.9777023
1699091682.0010002,0.0332986,0.9667014
1699092711.0010002,0.9991173,0.0008827
1699094771.0010002,0.9736959,0.0263041
1699093638.0010002,0.4175450,0.5824550
1699093874.0010002,0.0212123,0.9787877
1699093874.0020001,0.0212123,0.9787877
1699093881.0010002,0.0341325,0.9658675
1699093881.0020001,0.0341325,0.9658675
1699093209.0010002,0.0339604,0.9660396
1699093210.0010002,0.0225244,0.9774756
1699093392.0010002,0.9786624,0.0213376
1699093610.0010002,0.0576934,0.9423066
1699093671.0010002,0.0212123,0.9787877
1699093710.0010002,0.0343870,0.9656130
1699093710.0020001,0.0343870,0.9656130
1699093710.0029998,0.0345962,0.9654038
1699094270.0010002,0.9991003,0.0008997
1699094270.0020001,0.9991003,0.0008997
1699102387.0010002,0.0332986,0.9667014
1699112741.0010002,0.0220432,0.9779568
1699112768.0010002,0.0670951,0.9329049
1699113268.0010002,0.0600606,0.9399394
1699093915.0010002,0.0224251,0.9775749
1699093917.0010002,0.9585528,0.0414472
1699093969.0010002,0.0337272,0.9662728
1699095557.0010002,0.0337040,0.9662960
1699111119.0020001,0.9949889,0.0050111
1699111119.0029998,0.9949889,0.0050111
1699095452.0010002,0.9575836,0.0424164
1699095533.0010002,0.0286723,0.9713277
1699094814.0010002,0.9991232,0.0008768
1699095597.0010002,0.0350949,0.9649051
1699095143.0010002,0.0300903,0.9699097
1699095159.0010002,0.0269053,0.9730947
1699095183.0010002,0.9744203,0.0255797
1699095768.0010002,0.0255961,0.9744039
1699096999.0010002,0.0350319,0.9649681
1699097036.0010002,0.9964401,0.0035599
1699097601.0020001,0.0222977,0.9777023
1699097627.0010002,0.9725612,0.0274388
1699107826.0010002,0.0402127,0.9597873
1699099263.0010002,0.0340857,0.9659143
1699099797.0010002,0.9887249,0.0112751
1699099889.0010002,0.9992015,0.0007985
1699100066.0010002,0.0224251,0.9775749
1699100083.0010002,0.0339604,0.9660396
1699100667.0010002,0.0282438,0.9717562
1699109271.0010002,0.9991173,0.0008827
1699102628.0010002,0.0281837,0.9718163
1699102702.0010002,0.0272890,0.9727110
1699102727.0010002,0.0236945,0.9763055
1699103634.0010002,0.0650055,0.9349945
1699104036.0010002,0.9693251,0.0306749
1699110981.0010002,0.0292053,0.9707947
1699102883.0010002,0.9992252,0.0007748
1699108455.0010002,0.0339810,0.9660190
1699108524.0010002,0.0226796,0.9773204
1699104415.0010002,0.9433382,0.0566618
1699104888.0010002,0.0331939,0.9668061
1699104973.0010002,0.3858730,0.6141270
1699104980.0010002,0.0343581,0.9656419
1699105107.0020001,0.0311943,0.9688057
1699105877.0010002,0.0262651,0.9737349
1699106051.0010002,0.0267801,0.9732199
1699106074.0010002,0.0333526,0.9666474
1699106089.0010002,0.9667790,0.0332210
1699106107.0010002,0.0351396,0.9648604
1699106764.0010002,0.9701282,0.0298718
1699107086.0010002,0.9992274,0.0007726
1699107107.0010002,0.9992274,0.0007726
1699107120.0010002,0.0265469,0.9734531
1699107120.0020001,0.0353137,0.9646863
1699107062.0010002,0.9508947,0.0491053
1699107430.0010002,0.1011679,0.8988321
1699107436.0010002,0.1007772,0.8992228
1699107447.0010002,0.0625893,0.9374107
1699107513.0010002,0.9992494,0.0007506
1699107822.0010002,0.0235394,0.9764606
1699107823.0010002,0.0225244,0.9774756
1699107824.0010002,0.0345142,0.9654858
1699108727.0010002,0.0339604,0.9660396
1699108672.0010002,0.0282044,0.9717956
1699108856.0010002,0.0224528,0.9775472
1699108856.0020001,0.0226620,0.9773380
1699108858.0010002,0.0331939,0.9668061
1699109115.0010002,0.0233634,0.9766366
1699109330.0010002,0.0226796,0.9773204
1699109212.0010002,0.0347234,0.9652766
1699109212.0020001,0.0347234,0.9652766
1699109233.0010002,0.0272881,0.9727119
1699109315.0010002,0.9992163,0.0007837
1699110825.0010002,0.3262406,0.6737594
1699110937.0010002,0.5491030,0.4508970
1699111015.0010002,0.0301149,0.9698851
1699111629.0020001,0.9992200,0.0007800
1699111651.0010002,0.9992274,0.0007726
1699111661.0010002,0.9991454,0.0008546
1699110580.0010002,0.0792509,0.9207491
1699110959.0010002,0.8844154,0.1155846
1699111675.0010002,0.0346397,0.9653603
1699111945.0010002,0.0360979,0.9639021
1699113428.0010002,0.9527377,0.0472623
1699113660.0010002,0.9238985,0.0761015
1699113672.0010002,0.0225244,0.9774756
1699000280.0010002,0.0292668,0.9707332
1699000284.0010002,0.9992447,0.0007553
1699002329.0010002,0.9992410,0.0007590
1699046512.0010002,0.0658228,0.9341772
1699001913.0010002,0.0352629,0.9647371
1699032231.0010002,0.9571912,0.0428088
1699002659.0010002,0.9969885,0.0030115
1699002814.0010002,0.0329415,0.9670585
1699003442.0020001,0.9742204,0.0257796
1699003709.0010002,0.0317807,0.9682193
1699051035.0010002,0.0345694,0.9654306
1699003874.0010002,0.0353383,0.9646617
1699004034.0010002,0.0392306,0.9607694
1699004180.0010002,0.0353383,0.9646617
1699080754.0010002,0.0088172,0.9911828
1699004311.0010002,0.0283485,0.9716515
1699098127.0010002,0.0139673,0.9860327
1699065071.0010002,0.0265230,0.9734770
1699065088.0010002,0.0290288,0.9709712
1699065095.0010002,0.0417767,0.9582233
1699004619.0010002,0.9991751,0.0008249
1699004765.0010002,0.0270315,0.9729685
1699004769.0010002,0.9798265,0.0201735
1699004935.0010002,0.9992494,0.0007506
1699005303.0010002,0.0282043,0.9717957
1699006249.0010002,0.0346280,0.9653720
1699006383.0010002,0.0265230,0.9734770
1699006383.0020001,0.0267322,0.9732678
1699006383.0029998,0.0265230,0.9734770
1699006383.0039999,0.0265230,0.9734770
1699006423.0010002,0.9992424,0.0007576
1699007580.0020001,0.0345142,0.9654858
1699008012.0020001,0.0188516,0.9811484
1699008274.0010002,0.0266804,0.9733196
1699008287.0010002,0.9544901,0.0455099
1699008403.0010002,0.0093815,0.9906185
1699008447.0010002,0.0608799,0.9391201
1699008567.0010002,0.0089553,0.9910447
1699008687.0010002,0.0092039,0.9907961
1699008694.0010002,0.0085705,0.9914295
1699008796.0010002,0.0069763,0.9930237
1699008835.0010002,0.0124412,0.9875588
1699008828.0010002,0.0085705,0.9914295
1699008863.0010002,0.0165306,0.9834694
1699008863.0020001,0.0194145,0.9805855
1699009046.0010002,0.0069763,0.9930237
1699071682.0010002,0.0393411,0.9606589
1699067796.0010002,0.0339604,0.9660396
1699068349.0010002,0.0226796,0.9773204
1699068349.0020001,0.0226796,0.9773204
1699022850.0010002,0.0343870,0.9656130
1699022857.0010002,0.0341325,0.9658675
1699022863.0010002,0.0343870,0.9656130
1699073082.0010002,0.0226796,0.9773204
1699073082.0020001,0.0228887,0.9771113
1699026420.0010002,0.0341325,0.9658675
1699068175.0010002,0.0336446,0.9663554
1699068175.0020001,0.0336446,0.9663554
1699068176.0010002,0.0213674,0.9786326
1699068176.0020001,0.0213674,0.9786326
1699068176.0029998,0.0213674,0.9786326
1699068176.0039999,0.0213674,0.9786326
1699068176.0050001,0.0213674,0.9786326
1699014449.0010002,0.0262898,0.9737102
1699009203.0010002,0.1193062,0.8806938
1699014449.0020001,0.0262898,0.9737102
1699039811.0010002,0.0251301,0.9748699
1699062456.0010002,0.0366307,0.9633693
1699009310.0010002,0.0100425,0.9899575
1699009589.0010002,0.0100425,0.9899575
1699010157.0010002,0.9678494,0.0321506
1699010101.0010002,0.0087777,0.9912223
1699010128.0010002,0.0384466,0.9615534
1699010321.0010002,0.0100471,0.9899529
1699010399.0010002,0.0106336,0.9893664
1699010437.0010002,0.0085705,0.9914295
1699010439.0010002,0.0086628,0.9913372
1699010451.0010002,0.0114041,0.9885959
1699010890.0010002,0.0335319,0.9664681
1699011081.0010002,0.0372855,0.9627145
1699011409.0010002,0.9990495,0.0009505
1699012238.0010002,0.0279805,0.9720195
1699012245.0010002,0.0355928,0.9644072
1699012383.0010002,0.0393411,0.9606589
1699012380.0010002,0.1493561,0.8506439
1699021770.0010002,0.9992341,0.0007659
1699021770.0020001,0.9992341,0.0007659
1699012906.0020001,0.0336446,0.9663554
1699013401.0010002,0.0085705,0.9914295
1699013406.0010002,0.0121775,0.9878225
1699013777.0010002,0.0118985,0.9881015
1699013932.0010002,0.9992494,0.0007506
1699014376.0010002,0.0336446,0.9663554
1699014376.0020001,0.0213674,0.9786326
1699014567.0010002,0.9988614,0.0011386
1699014733.0010002,0.0226796,0.9773204
1699014769.0010002,0.0993114,0.9006886
1699014776.0010002,0.0345142,0.9654858
1699016045.0010002,0.0076963,0.9923037
1699016090.0010002,0.0272860,0.9727140
1699017375.0010002,0.0355928,0.9644072
1699016436.0010002,0.9991462,0.0008538
1699016478.0010002,0.0114041,0.9885959
1699016478.0020001,0.1139838,0.8860162
1699016855.0010002,0.0058404,0.9941596
1699017776.0010002,0.0650852,0.9349148
1699017936.0020001,0.9992310,0.0007690
1699017918.0010002,0.0427932,0.9572068
1699018879.0010002,0.0239000,0.9761000
1699018904.0010002,0.0213674,0.9786326
1699018204.0010002,0.1259555,0.8740445
1699019229.0010002,0.0287403,0.9712597
1699019292.0010002,0.0118985,0.9881015
1699019779.0010002,0.0343870,0.9656130
1699019828.0010002,0.0360500,0.9639500
1699019928.0010002,0.0339604,0.9660396
1699019696.0010002,0.0069763,0.9930237
1699020184.0010002,0.0341325,0.9658675
1699020196.0020001,0.0225244,0.9774756
1699020247.0010002,0.0343870,0.9656130
1699020797.0010002,0.0336446,0.9663554
1699020934.0010002,0.0226796,0.9773204
1699021632.0010002,0.0341325,0.9658675
1699110364.0010002,0.0229074,0.9770926
1699021636.0010002,0.0392364,0.9607636
1699021822.0010002,0.0292668,0.9707332
1699021900.0010002,0.0306559,0.9693441
1699022422.0010002,0.0131093,0.9868907
1699022422.0020001,0.0058404,0.9941596
1699022616.0010002,0.0336446,0.9663554
1699022623.0010002,0.0336446,0.9663554
1699022627.0010002,0.0343870,0.9656130
1699022633.0010002,0.0339604,0.9660396
1699022638.0010002,0.0393090,0.9606910
1699022727.0010002,0.0341325,0.9658675
1699022728.0010002,0.0212123,0.9787877
1699022728.0020001,0.0212123,0.9787877
1699022728.0029998,0.0212123,0.9787877
1699022728.0039999,0.0212123,0.9787877
1699022726.0010002,0.0339604,0.9660396
1699022729.0010002,0.0340571,0.9659429
1699022733.0010002,0.0249750,0.9750250
1699022919.0029998,0.0213674,0.9786326
1699023702.0010002,0.0335319,0.9664681
1699022914.0010002,0.9509834,0.0490166
1699034240.0010002,0.0287488,0.9712512
1699034248.0010002,0.0268643,0.9731357
1699034272.0010002,0.0277338,0.9722662
1699022930.0010002,0.9515608,0.0484392
1699022949.0029998,0.0277338,0.9722662
1699023035.0010002,0.0345142,0.9654858
1699023040.0010002,0.0392364,0.9607636
1699023043.0010002,0.0339604,0.9660396
1699023488.0010002,0.0343870,0.9656130
1699023498.0010002,0.0249750,0.9750250
1699023598.0010002,0.0399479,0.9600521
1699023610.0010002,0.0235394,0.9764606
1699023907.0010002,0.0339604,0.9660396
1699023917.0010002,0.0222977,0.9777023
1699023995.0010002,0.0071307,0.9928693
1699024032.0010002,0.0341325,0.9658675
1699024287.0010002,0.0393941,0.9606059
1699024301.0010002,0.0344095,0.9655905
1699024314.0029998,0.0225244,0.9774756
1699024326.0010002,0.0339604,0.9660396
1699024329.0010002,0.0339604,0.9660396
1699024334.0010002,0.0393941,0.9606059
1699024339.0010002,0.0399479,0.9600521
1699024342.0010002,0.0339604,0.9660396
1699024343.0010002,0.0235394,0.9764606
1699024343.0020001,0.0235394,0.9764606
1699024365.0010002,0.0339604,0.9660396
1699024444.0010002,0.0380747,0.9619253
1699024473.0010002,0.0345142,0.9654858
1699024484.0010002,0.0339604,0.9660396
1699024493.0010002,0.9376051,0.0623949
1699024516.0020001,0.0222977,0.9777023
1699024516.0029998,0.0222977,0.9777023
1699024525.0010002,0.0343870,0.9656130
1699024629.0020001,0.0226796,0.9773204
1699024677.0010002,0.0226796,0.9773204
1699024714.0020001,0.0345962,0.9654038
1699025285.0010002,0.0341325,0.9658675
1699026241.0010002,0.0453112,0.9546888
1699036369.0010002,0.0938723,0.9061277
1699025697.0010002,0.0393411,0.9606589
1699025750.0010002,0.9992202,0.0007798
1699026342.0010002,0.9992447,0.0007553
1699026425.0020001,0.0225244,0.9774756
1699026671.0010002,0.0283234,0.9716766
1699027111.0010002,0.0353383,0.9646617
1699027961.0010002,0.0281837,0.9718163
1699028330.0010002,0.0941849,0.9058151
1699028332.0010002,0.0076963,0.9923037
1699029499.0010002,0.0696169,0.9303831
1699030108.0010002,0.0638565,0.9361435
1699030172.0010002,0.0339604,0.9660396
1699032165.0010002,0.0340571,0.9659429
1699030708.0010002,0.0235394,0.9764606
1699030823.0010002,0.0387120,0.9612880
1699030823.0020001,0.0110842,0.9889158
1699030931.0010002,0.0366307,0.9633693
1699031608.0010002,0.0341325,0.9658675
1699031684.0010002,0.0222977,0.9777023
1699031543.0010002,0.1465563,0.8534437
1699031684.0020001,0.0227098,0.9772902
1699031817.0010002,0.0343870,0.9656130
1699031901.0010002,0.9991798,0.0008202
1699032233.0010002,0.0343870,0.9656130
1699032282.0010002,0.9979194,0.0020806
1699032363.0010002,0.0339604,0.9660396
1699032363.0020001,0.0360409,0.9639591
1699032363.0029998,0.0225244,0.9774756
1699110344.0010002,0.9651059,0.0348941
1699033209.0010002,0.0343870,0.9656130
1699032765.0010002,0.0212123,0.9787877
1699032765.0020001,0.0212123,0.9787877
1699032765.0029998,0.0212123,0.9787877
1699033190.0010002,0.0307061,0.9692939
1699032550.0010002,0.0059846,0.9940154
1699032550.0029998,0.0313301,0.9686699
1699033335.0010002,0.0341325,0.9658675
1699033361.0010002,0.9510163,0.0489837
1699033369.0010002,0.0237485,0.9762515
1699033369.0020001,0.0235394,0.9764606
1699033394.0010002,0.0393411,0.9606589
1699033444.0010002,0.0225244,0.9774756
1699033579.0010002,0.0341325,0.9658675
1699033583.0010002,0.0243056,0.9756944
1699034186.0010002,0.0339604,0.9660396
1699034396.0010002,0.0224528,0.9775472
1699035678.0010002,0.0350949,0.9649051
1699035945.0010002,0.0341325,0.9658675
1699036051.0010002,0.0220653,0.9779347
1699036082.0010002,0.9417252,0.0582748
1699036130.0010002,0.0243056,0.9756944
1699036425.0010002,0.0654259,0.9345741
1699036199.0010002,0.0343870,0.9656130
1699036202.0010002,0.0339604,0.9660396
1699036208.0010002,0.0277338,0.9722662
1699036314.0010002,0.0339604,0.9660396
1699040463.0010002,0.0346350,0.9653650
1699036241.0010002,0.0213508,0.9786492
1699036248.0010002,0.0806016,0.9193984
1699036738.0010002,0.0339604,0.9660396
1699036739.0010002,0.0345142,0.9654858
1699036758.0010002,0.0341325,0.9658675
1699036759.0020001,0.0224528,0.9775472
1699036759.0029998,0.0226620,0.9773380
1699036761.0010002,0.0339604,0.9660396
1699036763.0010002,0.0339604,0.9660396
1699036781.0010002,0.0343870,0.9656130
1699036992.0010002,0.0212123,0.9787877
1699037085.0010002,0.0341325,0.9658675
1699037093.0010002,0.0225244,0.9774756
1699037093.0020001,0.0225244,0.9774756
1699037367.0010002,0.0233741,0.9766259
1699037675.0010002,0.0339604,0.9660396
1699037682.0010002,0.0387873,0.9612127
1699037688.0010002,0.0345142,0.9654858
1699037690.0010002,0.0212123,0.9787877
1699037690.0029998,0.0212123,0.9787877
1699038377.0010002,0.9505358,0.0494642
1699039144.0010002,0.0344095,0.9655905
1699056151.0020001,0.9992410,0.0007590
1699039840.0010002,0.0212123,0.9787877
1699039840.0039999,0.0336446,0.9663554
1699039839.0010002,0.0108614,0.9891386
1699039998.0010002,0.0236945,0.9763055
1699040023.0010002,0.0226796,0.9773204
1699055424.0010002,0.0332720,0.9667280
1699040514.0010002,0.0682777,0.9317223
1699040752.0010002,0.0341325,0.9658675
1699040767.0010002,0.0225244,0.9774756
1699040770.0010002,0.0393411,0.9606589
1699040773.0010002,0.0392139,0.9607861
1699040788.0010002,0.0393411,0.9606589
1699040796.0010002,0.0390135,0.9609865
1699040800.0010002,0.0387873,0.9612127
1699040806.0010002,0.0392364,0.9607636
1699040808.0010002,0.0340571,0.9659429
1699040810.0010002,0.0392364,0.9607636
1699040811.0010002,0.0392364,0.9607636
1699040814.0010002,0.0393411,0.9606589
1699040817.0010002,0.0393411,0.9606589
1699041003.0010002,0.0212123,0.9787877
1699041003.0020001,0.0212123,0.9787877
1699041003.0029998,0.0212123,0.9787877
1699041140.0010002,0.9979753,0.0020247
1699041674.0010002,0.9992157,0.0007843
1699042548.0010002,0.0667123,0.9332877
1699042581.0010002,0.0359315,0.9640685
1699042930.0010002,0.1354360,0.8645640
1699042937.0010002,0.0236945,0.9763055
1699044114.0010002,0.0387847,0.9612153
1699044661.0010002,0.9992388,0.0007612
1699044659.0010002,0.1060071,0.8939929
1699044840.0010002,0.9992225,0.0007775
1699044872.0029998,0.0800009,0.9199991
1699045857.0010002,0.0337272,0.9662728
1699061445.0010002,0.0212123,0.9787877
1699061445.0020001,0.0212123,0.9787877
1699046551.0010002,0.0497961,0.9502039
1699046551.0029998,0.0480277,0.9519723
1699047069.0010002,0.0226796,0.9773204
1699047616.0010002,0.0341325,0.9658675
1699047616.0020001,0.0221983,0.9778017
1699052643.0010002,0.0233741,0.9766259
1699049517.0010002,0.9992419,0.0007581
1699049649.0010002,0.9992447,0.0007553
1699049667.0010002,0.9940264,0.0059736
1699050110.0010002,0.0348344,0.9651656
1699067133.0010002,0.0348344,0.9651656
1699050183.0020001,0.9972875,0.0027125
1699050183.0029998,0.9972875,0.0027125
1699050183.0039999,0.9975320,0.0024680
1699050147.0010002,0.0336446,0.9663554
1699050184.0010002,0.0213674,0.9786326
1699050155.0010002,0.0348344,0.9651656
1699050486.0010002,0.0336446,0.9663554
1699050419.0010002,0.9992225,0.0007775
1699051050.0010002,0.0221983,0.9778017
1699051011.0010002,0.9992285,0.0007715
1699051023.0010002,0.9992241,0.0007759
1699051601.0010002,0.0332986,0.9667014
1699051677.0010002,0.0341325,0.9658675
1699051779.0010002,0.0341325,0.9658675
1699051779.0020001,0.9978524,0.0021476
1699051779.0029998,0.0218100,0.9781900
1699052174.0010002,0.0343870,0.9656130
1699052204.0010002,0.9531847,0.0468153
1699053065.0010002,0.9976810,0.0023190
1699053595.0010002,0.9991586,0.0008414
1699053631.0010002,0.0348878,0.9651122
1699054051.0010002,0.0218100,0.9781900
1699054056.0010002,0.0335319,0.9664681
1699054198.0010002,0.0212123,0.9787877
1699054214.0010002,0.9992457,0.0007543
1699054309.0010002,0.9992371,0.0007629
1699054898.0010002,0.0336446,0.9663554
1699055051.0010002,0.9988252,0.0011748
1699056362.0010002,0.0348344,0.9651656
1699056653.0010002,0.0345142,0.9654858
1699056742.0010002,0.0343870,0.9656130
1699056785.0010002,0.0339604,0.9660396
1699057004.0010002,0.0341325,0.9658675
1699057640.0010002,0.0339604,0.9660396
1699057683.0010002,0.0338827,0.9661173
1699057691.0010002,0.0236945,0.9763055
