"esh_id","nces_cd","name","union_code","state_senate_district","state_assembly_district","ulocal","locale","district_size","ia_oversub_ratio","district_type","num_schools","num_campuses","num_students","num_teachers","num_aides","num_other_staff","frl_percent","discount_rate_c1","discount_rate_c2","address","city","zip","county","postal_cd","latitude","longitude","exclude_from_ia_analysis","exclude_from_ia_cost_analysis","exclude_from_wan_analysis","exclude_from_wan_cost_analysis","exclude_from_current_fiber_analysis","fiber_metric_calc_group","fiber_metric_status","include_in_universe_of_districts","flag_array","tag_array","num_open_district_flags","clean_categorization","ia_bandwidth_per_student_kbps","meeting_2014_goal_no_oversub","meeting_2014_goal_oversub","meeting_2014_goal_no_oversub_fcc_25","meeting_2018_goal_no_oversub","meeting_2018_goal_oversub","meeting_2018_goal_no_oversub_fcc_25","at_least_one_line_not_meeting_broadband_goal","bw_upgrade_indicator","ia_monthly_cost_per_mbps","ia_bw_mbps_total","ia_monthly_cost_total","ia_monthly_cost_direct_to_district","ia_monthly_cost_shared","wan_monthly_cost_per_line","wan_monthly_cost_total","meeting_3_per_mbps_affordability_target","hierarchy_ia_connect_category","all_ia_connectcat","current_known_scalable_campuses","current_assumed_scalable_campuses","current_known_unscalable_campuses","current_assumed_unscalable_campuses","sots_known_scalable_campuses","sots_assumed_scalable_campuses","sots_known_unscalable_campuses","sots_assumed_unscalable_campuses","fiber_internet_upstream_lines","fixed_wireless_internet_upstream_lines","cable_internet_upstream_lines","copper_internet_upstream_lines","satellite_lte_internet_upstream_lines","uncategorized_internet_upstream_lines","wan_lines","wan_bandwidth_low","wan_bandwidth_high","gt_1g_wan_lines","lt_1g_fiber_wan_lines","lt_1g_nonfiber_wan_lines","consortium_affiliation","ia_procurement_type","ia_applicants","dedicated_isp_sp","dedicated_isp_services","dedicated_isp_contract_expiration","bundled_internet_sp","bundled_internet_services","bundled_internet_contract_expiration","upstream_sp","upstream_services","upstream_contract_expiration","wan_applicants","wan_sp","wan_services","wan_contract_expiration","non_fiber_lines","non_fiber_lines_w_dirty","non_fiber_internet_upstream_lines_w_dirty","fiber_internet_upstream_lines_w_dirty","fiber_wan_lines_w_dirty","lines_w_dirty","line_items_w_dirty","fiber_wan_lines","most_recent_ia_contract_end_date","wan_lines_w_dirty","ia_monthly_cost_no_backbone","backbone_monthly_cost","needs_wifi","c2_prediscount_budget_15","c2_prediscount_remaining_15","c2_prediscount_remaining_16","c2_postdiscount_remaining_15","c2_postdiscount_remaining_16","received_c2_15","received_c2_16","budget_used_c2_15","budget_used_c2_16","fiber_target_status","bw_target_status","upgrade_indicator","ia_monthly_cost_district_applied","ia_monthly_cost_other_applied","ia_monthly_funding_total","target_bandwidth","affordability_goal_sots","affordability_goal_knapsack","knapsack_bw","knapsack_bw_per_student","knapsack_meeting_goal_2014","knapsack_meeting_goal_2018","num_students_knapsack_meeting_goal_2014","num_students_knapsack_meeting_goal_2018","currently_meeting_connectivity_2014","currently_meeting_connectivity_2018","students_currently_meeting_2014","students_currently_meeting_2018"
941324,3407800,"JEFFERSON TOWNSHIP","000",NA,NA,41,"Rural","Medium",1.5,"Traditional",7,7,3294,278.37,130.75,230.63,0.122054380664653,0.5,0.5,"31 ROUTE 181","LAKE HOPATCONG",7849,"MORRIS COUNTY","NJ",40.9754,-74.6043,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",91.0746812386157,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8.91606666666667,300,2674.82,2674.82,0,1905.91,11435.46,FALSE,"Fiber","Lit Fiber",0,7,0,0,7,0,0,0,1,0,0,0,0,0,6,1000,1000,6,0,0,"","Self-procured","JEFFERSON TWP SCHOOL DISTRICT (dedicated Internet)","","","","Cablevision Lightpath","1 Lit Fiber line(s) at 300 Mbps from Cablevision Lightpath for $2674.82/mth","Cablevision Lightpath - 6/2018","","","","JEFFERSON TWP SCHOOL DISTRICT","Cablevision Lightpath","6 Lit Fiber line(s) at 1000 Mbps from Cablevision Lightpath for $11435.46/mth","Cablevision Lightpath - 6/2018",0,0,0,1,6,7,7,6,"2018-06-30",6,2674.82,0,FALSE,494100,494100,494100,311283,311283,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,2674.82,0,1337.41,250,0,1,300,75.8955676988464,0,0,0,0,0,0,0,0
941503,3412420,"PARAMUS PUBLIC SCHOOLS","000",NA,NA,21,"Suburban","Medium",1.5,"Traditional",8,8,3829,308.29,137.68,363.4,0.0590631364562118,0.4,0.4,"145 SPRING VALLEY RD","PARAMUS",7652,"BERGEN COUNTY","NJ",40.9273,-74.058,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"machine_cleaned",78.3494384956908,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8.89333333333333,300,2668,2668,0,450,3150,FALSE,"Fiber","Lit Fiber",0,8,0,0,8,0,0,0,1,0,0,0,0,0,7,1000,1000,7,0,0,"","Self-procured","PARAMUS SCHOOL DISTRICT (dedicated ISP only) | PARAMUS SCHOOL DISTRICT (dedicated Upstream)","Cablevision  Lightpath of New Jersey","1 line(s) at 300 Mbps from Cablevision  Lightpath of New Jersey for $402.00/mth","Cablevision  Lightpath of New Jersey - 6/2018","","","","Cablevision  Lightpath of New Jersey","1 Lit Fiber line(s) at 1000 Mbps from Cablevision  Lightpath of New Jersey for $2266.00/mth","Cablevision  Lightpath of New Jersey - 6/2018","PARAMUS SCHOOL DISTRICT","Cablevision  Lightpath of New Jersey","7 Lit Fiber line(s) at 1000 Mbps from Cablevision  Lightpath of New Jersey for $3150.00/mth","Cablevision  Lightpath of New Jersey - 6/2018",0,0,0,1,7,8,9,7,"2018-06-30",7,2668,0,FALSE,574350,574350,312077.28,229740,124830.912,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,2668,0,1067.2,250,0,1,300,65.291198746409,0,0,0,0,0,0,0,0
941514,3412690,"PATERSON PUBLIC SCHOOLS","000",NA,NA,21,"Suburban","Large",1.75,"Traditional",48,38,24227,2132,609,1609,0.901983901130173,0.9,0.85,"90 DELAWARE AVE","PATERSON",7503,"PASSAIC COUNTY","NJ",40.8932,-74.1535,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"machine_cleaned",41.2762620217113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.606,1000,3606,3606,0,1484.41176470588,53438.8235294118,FALSE,"Fiber","Lit Fiber",0,38,0,0,38,0,0,0,2,0,0,0,0,0,36,10000,10000,36,0,0,"","Self-procured","PATERSON PUBLIC SCHOOLS (dedicated ISP only) | PATERSON PUBLIC SCHOOLS (dedicated Upstream)","Cablevision  Lightpath of New Jersey","1 line(s) at 1000 Mbps from Cablevision  Lightpath of New Jersey for $1340.00/mth","Cablevision  Lightpath of New Jersey - 6/2018","","","","Cablevision  Lightpath of New Jersey","2 Lit Fiber line(s) at 10000 Mbps from Cablevision  Lightpath of New Jersey for $2266.00/mth","Cablevision  Lightpath of New Jersey - 6/2018","PATERSON PUBLIC SCHOOLS","Sunesys, LLC","36 Lit Fiber line(s) at 10000 Mbps from Sunesys, LLC for $53438.82/mth","Sunesys, LLC - 6/2020",0,0,0,2,36,38,39,36,"2018-06-30",36,3606,0,FALSE,3652450,3311675.93,532077.347264037,2814924.5405,452265.745174431,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,3606,0,3245.4,1000,0,1,1000,41.2762620217113,0,0,0,0,0,0,0,0
941523,3412900,"PEQUANNOCK TOWNSHIP SCHOOL DISTRICT","000",NA,NA,21,"Suburban","Small",1,"Traditional",5,5,2239,180.7,41.34,124.59,0.0438829787234043,0.4,0.4,"538 NEWARK POMPTON TPKE.","POMPTON PLAINS",7444,"MORRIS COUNTY","NJ",40.9653,-74.2954,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{dqt_reviewed,outlier_approved}",NA,"dqt_reviewed",44.6627958910228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,18,100,1800,1800,0,1700,8500,FALSE,"Fiber","Lit Fiber",0,5,0,0,5,0,0,0,1,0,0,0,0,0,5,100,100,0,5,0,"","Self-procured","PEQUANNOCK TOWNSHIP SCH DIST (dedicated Internet)","","","","Cablevision  Lightpath of New Jersey","1 Lit Fiber line(s) at 100 Mbps from Cablevision  Lightpath of New Jersey for $1800.00/mth","Cablevision  Lightpath of New Jersey - 6/2018","","","","PEQUANNOCK TOWNSHIP SCH DIST","Cablevision  Lightpath of New Jersey","5 Lit Fiber line(s) at 100 Mbps from Cablevision  Lightpath of New Jersey for $8500.00/mth","Cablevision  Lightpath of New Jersey - 6/2018",0,0,0,1,5,6,6,5,"2018-06-30",5,1800,0,FALSE,335850,335850,335850,211585.5,211585.5,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,1800,0,720,200,0,0,200,89.3255917820455,0,0,0,0,0,0,0,0
941542,3413290,"POINT PLEASANT BOROUGH BOARD OF EDUCATION","000",NA,NA,21,"Suburban","Small",1,"Traditional",4,3,2896,236.78,74.5,107,0.168558651530788,0.4,0.4,"2100 PANTHER PATH","POINT PLEASANT",8742,"OCEAN COUNTY","NJ",40.0784,-74.0691,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_small}",NA,1,"dirty",69.060773480663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6.382,200,1276.4,1276.4,0,NA,0,FALSE,"Fiber","Lit Fiber",0,3,0,0,1,0,0,2,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","POINT PLEASANT BORO SCH DIST (dedicated Internet)","","","","Comcast Business Communications","1 Lit Fiber line(s) at 200 Mbps from Comcast Business Communications for $1276.40/mth","Comcast Business Communications - 6/2020","","","","","","","",0,0,0,1,0,1,1,0,"2020-06-30",0,1276.4,0,FALSE,434400,434400,434400,273672,273672,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,1276.4,0,510.56,100,0,1,200,34.5303867403315,0,0,0,0,0,0,0,0
941571,3414010,"RIVERSIDE TOWNSHIP","000",NA,NA,21,"Suburban","Small",1,"Traditional",3,1,1327,110.5,40,81,0.538727524204703,0.8,0.8,"112 EAST WASHINGTON ST","RIVERSIDE",8075,"BURLINGTON COUNTY","NJ",40.0342,-74.9551,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,"{schools_mapped}",NA,"natively_clean",75.3579502637528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.2,100,220,220,0,NA,0,TRUE,"Cable","Cable",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,"","Self-procured","RIVERSIDE TOWNSHIP BOARD OF EDUCATION (dedicated Internet)","","","","Comcast Business Communications","1 Cable line(s) at 100 Mbps from Comcast Business Communications for $220.00/mth","Comcast Business Communications - 6/2017","","","","","","","",1,1,1,0,0,1,1,0,"2017-06-30",0,220,0,FALSE,199050,144769.8,98768.68,115815.84,79014.944,TRUE,TRUE,FALSE,FALSE,"Target","Target",FALSE,220,0,176,0,1,1,100,0,0,0,0,0,0,0,0,0
941622,3415390,"SOUTH RIVER PUBLIC SCHOOLS","000",NA,NA,21,"Suburban","Small",1,"Traditional",4,2,2258,168.34,49.48,100.91,0.434464976364418,0.6,0.6,"15 MONTGOMERY ST","SOUTH RIVER",8882,"MIDDLESEX COUNTY","NJ",40.4388,-74.3805,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_small}",NA,1,"dirty",88.5739592559787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7.105,200,1421,1421,0,NA,0,FALSE,"Fiber","Lit Fiber",0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","SOUTH RIVER SCHOOL DISTRICT (dedicated Internet)","","","","Comcast Business Communications","1 Lit Fiber line(s) at 200 Mbps from Comcast Business Communications for $1421.00/mth","Comcast Business Communications - 6/2017","","","","","","","",0,0,0,1,0,1,1,0,"2017-06-30",0,1421,0,FALSE,338700,338700,338700,213381,213381,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",TRUE,1421,0,852.6,100,0,1,200,44.2869796279894,0,0,0,0,0,0,0,0
941688,3417010,"WASHINGTON BOROUGH SCHOOLS","000",NA,NA,31,"Town","Small",1,"Traditional",2,2,522,45.6,11,21.75,0.386029411764706,0.7,0.7,"300 WEST STEWART ST","WASHINGTON",7882,"WARREN COUNTY","NJ",40.7581,-74.9918,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",22.9885057471264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,17.2266666666667,12,206.72,206.72,0,NA,0,FALSE,"Cable","Cable",0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,NA,NA,0,0,0,"","Self-procured","WASHINGTON BOROUGH SCHOOL DIST (dedicated Internet)","","","","Comcast Cable Communications, LLC","2 Cable line(s) at 6 Mbps from Comcast Cable Communications, LLC for $206.72/mth","Comcast Cable Communications, LLC - 6/2017","","","","","","","",2,2,2,0,0,2,2,0,"2017-06-30",0,206.72,0,TRUE,78300,78300,78300,49329,49329,FALSE,FALSE,FALSE,FALSE,"Target","Target",FALSE,206.72,0,144.704,0,0,0,12,0,0,0,0,0,0,0,0,0
941722,3417880,"WHARTON BOROUGH BOARD OF EDUCATION","000",NA,NA,21,"Suburban","Small",1,"Traditional",2,1,768,68.55,22.4,28.69,0.489717223650386,0.8,0.8,"137 EAST CENTRAL AVE","WHARTON",7885,"MORRIS COUNTY","NJ",40.895,-74.5743,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"machine_cleaned",65.1041666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.798,50,189.9,189.9,0,NA,0,FALSE,"Fiber","Lit Fiber",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","WHARTON BOROUGH SCHOOL DIST (dedicated Internet)","","","","OV LLC","1 Lit Fiber line(s) at 50 Mbps from OV LLC for $189.90/mth","OV LLC - 6/2017","","","","","","","",0,0,0,1,0,1,1,0,"2017-06-30",0,189.9,0,FALSE,115200,15788.5,15788.5,9473.1,9473.1,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,189.9,0,151.92,0,0,1,50,0,0,0,0,0,0,0,0,0
941732,3418120,"WOODBRIDGE TOWNSHIP SCHOOL DISTRICT","000",NA,NA,21,"Suburban","Large",1.75,"Traditional",24,22,13432,1121.03,192.1,617.2,0.355629877369008,0.6,0.6,"SCHOOL ST","WOODBRIDGE",7095,"MIDDLESEX COUNTY","NJ",40.5555,-74.2808,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_large}",NA,1,"dirty",74.4490768314473,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.17,1000,3170,3170,0,2100,12600,FALSE,"Fiber","Lit Fiber",0,22,0,0,7,0,0,15,1,0,0,0,0,0,6,100,100,0,6,0,"","Self-procured","WOODBRIDGE TWP SCHOOL DISTRICT (dedicated Internet)","","","","New Jersey DataNet Telecom, LLC","1 Lit Fiber line(s) at 1000 Mbps from New Jersey DataNet Telecom, LLC for $3170.00/mth","New Jersey DataNet Telecom, LLC - 6/2018","","","","WOODBRIDGE TWP SCHOOL DISTRICT","Spectrotel","6 Lit Fiber line(s) at 100 Mbps from Spectrotel for $12600.00/mth","Spectrotel - 6/2017",0,0,0,1,6,7,8,6,"2018-06-30",6,3170,0,FALSE,2014800,534063,0,320437.8,0,TRUE,TRUE,FALSE,TRUE,"Not Target","Target",FALSE,3170,0,1902,1000,0,1,1000,74.4490768314473,0,0,0,0,0,0,0,0
941734,3418180,"WOODBURY HEIGHTS PUBLIC SCHOOL DISTRICT","000",NA,NA,21,"Suburban","Tiny",1,"Traditional",1,1,208,20.15,6.2,10.37,0.210526315789474,0.8,0.8,"100 ACADEMY AVE","WOODBURY HEIGHTS",8097,"GLOUCESTER COUNTY","NJ",39.8161,-75.1508,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,"{outlier_approved}",NA,"machine_cleaned",48.0769230769231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,10.995,10,109.95,109.95,0,NA,0,FALSE,"Cable","Cable",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,"","Self-procured","WOODBURY HEIGHTS SCHOOL DIST (dedicated Internet)","","","","Comcast Cable Communications, LLC","1 Cable line(s) at 10 Mbps from Comcast Cable Communications, LLC for $109.95/mth","Comcast Cable Communications, LLC - 6/2017","","","","","","","",1,1,1,0,0,1,1,0,"2017-06-30",0,109.95,0,FALSE,31200,31200,31200,19656,19656,FALSE,FALSE,FALSE,FALSE,"Target","Target",FALSE,109.95,0,87.96,0,0,1,10,0,0,0,0,0,0,0,0,0
942880,3500300,"CARLSBAD MUNICIPAL SCHOOLS","000",NA,NA,33,"Town","Medium",1.5,"Traditional",13,13,6292,364.25,86.06,321,0.567958081930772,0.8,0.8,"408 NORTH CANYON ST","CARLSBAD",88220,"EDDY COUNTY","NM",32.4244,-104.2276,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",23.8397965670693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6.9434,150,1041.51,1041.51,0,1354.81,20322.15,FALSE,"Fiber","Lit Fiber",0,13,0,0,13,0,0,0,1,0,0,0,0,0,15,1000,1000,15,0,0,"","Self-procured","CARLSBAD MUNICIPAL SCHOOL DIST (dedicated Internet)","","","","TDS Baja Broadband LLC","1 Lit Fiber line(s) at 150 Mbps from TDS Baja Broadband LLC for $1041.51/mth","TDS Baja Broadband LLC - 6/2017","","","","CARLSBAD MUNICIPAL SCHOOL DIST","Windstream Communications, LLC","15 Lit Fiber line(s) at 1000 Mbps from Windstream Communications, LLC for $20322.15/mth","Windstream Communications, LLC - 6/2017",0,0,0,1,15,16,16,15,"2017-06-30",15,1041.51,0,FALSE,943800,943800,943800,755040,755040,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,1041.51,0,833.208,50,0,1,150,7.94659885568977,0,0,0,0,0,0,0,0
942899,3500900,"ESPANOLA PUBLIC SCHOOLS","000",NA,NA,32,"Town","Medium",1.5,"Traditional",15,13,4013,260.14,61,297.07,0.847024102311854,0.9,0.85,"714 CALLE DON DIEGO","ESPANOLA",87532,"RIO ARRIBA COUNTY","NM",36.2152,-106.3443,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",49.838026414154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.75,200,750,750,0,2641.92307692308,34345,FALSE,"Fiber","Lit Fiber",0,13,0,0,13,0,0,0,1,0,0,0,0,0,13,50,700,0,13,0,"","Self-procured","ESPANOLA PUBLIC SCHOOL DIST (dedicated Internet)","","","","Windstream Communications, LLC","1 Lit Fiber line(s) at 200 Mbps from Windstream Communications, LLC for $750.00/mth","Windstream Communications, LLC - 6/2017","","","","ESPANOLA PUBLIC SCHOOL DIST","Windstream Communications, LLC","1 Lit Fiber line(s) at 180 Mbps from Windstream Communications, LLC for $1800.00/mth | 1 Lit Fiber line(s) at 100 Mbps from Windstream Communications, LLC for $1890.00/mth | 1 Lit Fiber line(s) at 90 Mbps from Windstream Communications, LLC for $8125.00/mth | 1 Lit Fiber line(s) at 250 Mbps from Windstream Communications, LLC for $3050.00/mth | 1 Lit Fiber line(s) at 50 Mbps from Windstream Communications, LLC for $1050.00/mth | 1 Lit Fiber line(s) at 300 Mbps from Windstream Communications, LLC for $3100.00/mth | 1 Lit Fiber line(s) at 700 Mbps from Windstream Communications, LLC for $3900.00/mth | 1 Lit Fiber line(s) at 60 Mbps from Windstream Communications, LLC for $1500.00/mth | 1 Lit Fiber line(s) at 80 Mbps from Windstream Communications, LLC for $2015.00/mth | 1 Lit Fiber line(s) at 100 Mbps from Windstream Communications, LLC for $1500.00/mth | 1 Lit Fiber line(s) at 250 Mbps from Windstream Communications, LLC for $2500.00/mth | 1 Lit Fiber line(s) at 220 Mbps from Windstream Communications, LLC for $2515.00/mth | 1 Lit Fiber line(s) at 80 Mbps from Windstream Communications, LLC for $1400.00/mth","Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017 | Windstream Communications, LLC - 6/2017",0,0,0,1,13,14,14,13,"2017-06-30",13,750,0,FALSE,602300,37452.08,37452.08,31834.268,31834.268,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,750,0,675,50,0,1,200,12.4595066035385,0,0,0,0,0,0,0,0
942970,3502800,"ZUNI PUBLIC SCHOOLS","000",NA,NA,33,"Town","Small",1,"Traditional",5,4,1320,91.97,47,127.83,0.940828402366864,0.9,0.85,"12 TWIN BUTTES DR","ZUNI",87327,"MCKINLEY COUNTY","NM",35.0727,-108.851,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{fiber_not_target}",NA,"machine_cleaned",75.7575757575758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,17.6,100,1760,1760,0,1937.41,9687.05,FALSE,"Fiber","Lit Fiber",0,4,0,0,4,0,0,0,1,0,0,0,0,0,5,100,100,0,5,0,"","Self-procured","Zuni Public School District (dedicated Internet)","","","","CenturyLink CenturyTel of the Southwest (New Mexico)","1 Lit Fiber line(s) at 100 Mbps from CenturyLink CenturyTel of the Southwest (New Mexico) for $1760.00/mth","CenturyLink CenturyTel of the Southwest (New Mexico) - 6/2021","","","","Zuni Public School District","CenturyLink CenturyTel of the Southwest (New Mexico)","5 Lit Fiber line(s) at 100 Mbps from CenturyLink CenturyTel of the Southwest (New Mexico) for $9687.05/mth","CenturyLink CenturyTel of the Southwest (New Mexico) - 6/2017",0,0,0,1,5,6,7,5,"2021-06-30",5,1760,0,TRUE,199850,199850,199850,159880,159880,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,1760,0,1584,100,0,1,100,75.7575757575758,0,0,0,0,0,0,0,0
943385,3200090,"DOUGLAS COUNTY SCHOOL DISTRICT","000",NA,NA,32,"Town","Medium",1.5,"Traditional",14,12,6086,315.4,0,72.5,0.334258201403623,0.6,0.6,"1638 MONO AVE","MINDEN",89423,"DOUGLAS COUNTY","NV",38.9537,-119.7678,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,NA,NA,"machine_cleaned",42.7209990141308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.1307692307692,260,2894,2894,0,906.090909090909,9967,FALSE,"Fiber","Cable | Lit Fiber",0,11,0,1,12,0,0,0,1,0,1,0,0,0,11,70,70,0,11,0,"","Self-procured","DOUGLAS COUNTY SCHOOL DISTRICT (dedicated Internet)","","","","Charter Communications","1 Cable line(s) at 60 Mbps from Charter Communications for $55.00/mth | 1 Lit Fiber line(s) at 200 Mbps from Charter Communications for $2839.00/mth","Charter Communications - 6/2017 | Charter Communications - 6/2017","","","","DOUGLAS COUNTY SCHOOL DISTRICT","Charter Fiberlink NV-CCVII, LLC","11 Lit Fiber line(s) at 70 Mbps from Charter Fiberlink NV-CCVII, LLC for $9967.00/mth","Charter Fiberlink NV-CCVII, LLC - 6/2017",1,1,1,1,11,13,13,11,"2017-06-30",11,2894,0,FALSE,923050,923050,705814.938461538,553830,423488.963076923,FALSE,TRUE,FALSE,FALSE,"Target","Target",FALSE,2894,0,1736.4,500,0,0,500,82.1557673348669,0,0,0,0,0,0,0,0
943391,3200240,"LANDER COUNTY SCHOOL DISTRICT","000",NA,NA,33,"Town","Small",1,"Traditional",5,4,1104,66,0,11,0.266726137377342,0.7,0.7,"625 WEAVER AVE","BATTLE MOUNTAIN",89820,"LANDER COUNTY","NV",40.6354,-116.9383,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,NA,NA,"natively_clean",90.5797101449275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,100,0,0,0,28.6666666666667,172,TRUE,"Fiber","Lit Fiber",0,2,0,2,4,0,0,0,1,0,0,0,0,0,6,1.544,1000,4,0,2,"","Self-procured","LANDER COUNTY SCHOOL DISTRICT (dedicated Internet)","","","","NSHE","1 Lit Fiber line(s) at 100 Mbps from NSHE for $0.00/mth","NSHE - 6/2017","","","","LANDER COUNTY SCHOOL DISTRICT","Nevada Bell Telephone Company | NSHE","1 Fixed Wireless line(s) at 100 Mbps from NSHE for $0.00/mth | 1 T-1 line(s) at 1.544 Mbps from Nevada Bell Telephone Company for $172.00/mth | 4 Dark Fiber line(s) at 1000 Mbps from NSHE for $0.00/mth","NSHE - 6/2017 | Nevada Bell Telephone Company - 6/2018 | NSHE - 6/2017",2,2,0,1,4,7,8,4,"2017-06-27",6,0,0,FALSE,170900,170900,170900,128175,128175,FALSE,FALSE,FALSE,FALSE,"Target","Target",FALSE,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
