"esh_id","service_provider_2016","bandwidth_in_mbps_2016","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis"
975633,"Cox",400,"2018-06-30","Internet",1,11366,TRUE,FALSE
975635,"Cox",10000,"2021-06-30","Internet",1,17995,TRUE,FALSE
975636,"Blue Ridge",375,"2017-06-30","Internet",1,1331.25,TRUE,FALSE
975638,"Shenandoah Tele Co",1000,"2023-06-30","Internet",1,9900,TRUE,FALSE
975639,"Lumos",1000,"2019-06-14","Internet",1,4284.76,TRUE,FALSE
975641,"MountaiNet Tele",500,"2017-06-30","Internet",1,5000,TRUE,FALSE
975643,"Shenandoah Tele Co",500,"2020-06-30","Internet",1,9863,TRUE,FALSE
975644,"CenturyLink",1000,"2021-06-30","Internet",1,3500,TRUE,FALSE
975645,"Charter",1100,"2017-06-30","Internet",1,3949.98,TRUE,FALSE
975646,"Cox",4000,"2017-06-30","Internet",1,20950,TRUE,FALSE
975647,"Verizon",504.632,"2018-06-30","Internet",0.03,5738.7,FALSE,TRUE
975647,"Comcast",5800,"2017-06-30","Internet",0.33,9885,FALSE,TRUE
975647,"Cox",1200,"2017-06-30","Internet",0.07,5925,FALSE,TRUE
975647,"Allied Telecom Group",10000,"2019-06-30","Internet",0.57,9500,TRUE,TRUE
975649,"Comcast",1000,"2019-06-30","Internet",1,3900,TRUE,FALSE
975650,"Charter",2000,"2017-06-30","Internet",1,7900,TRUE,FALSE
975651,"Kinex Telecom, Inc",200,"2019-07-01","Internet",1,1623.52,TRUE,FALSE
975653,"Kinex Telecom, Inc",300,"2020-06-30","Internet",1,5000,TRUE,FALSE
975655,"BVU Authority",500,"2019-01-01","Internet",1,6500,TRUE,FALSE
975656,"Cox",4000,"2017-06-30","Internet",0.5,13865,FALSE,FALSE
975656,"Eastern Shore",4000,"2017-06-30","Internet",0.5,13800,FALSE,FALSE
975657,"Shenandoah Tele Co",250,"2017-06-30","Internet",1,2250,TRUE,FALSE
975660,"CenturyLink",1000,"2020-06-30","Internet",1,2730,TRUE,FALSE
975661,"Lumos",300,"2017-06-30","Internet",1,3610,TRUE,FALSE
975662,"Cox",1000,"2018-06-30","Internet",1,6800,TRUE,FALSE
975663,"Metrocast",150,"2018-06-30","Internet",1,4416,TRUE,FALSE
975666,"Comcast",300,"2019-03-23","Internet",1,3135,TRUE,FALSE
975668,"Sunset Digital Comm",1000,"2020-06-30","Internet",1,10091.52,TRUE,FALSE
975669,"CenturyLink",10,"2017-06-30","Internet",0.05,79.95,FALSE,FALSE
975669,"Frontier",200,"2018-06-30","Internet",0.95,7030,TRUE,FALSE
975670,"Cox",2000,"2018-07-30","Internet",1,9650,TRUE,FALSE
975672,"BVU Authority",500,"2017-06-30","Internet",1,8850,TRUE,FALSE
980312,"ENA Services, LLC",200,"2019-06-30","Internet",1,3200,TRUE,FALSE
980315,"Sovernet, Inc.",5,"2017-06-30","Internet",0.02,53.69,FALSE,FALSE
980315,"Charter",300,"2020-06-30","Internet",0.98,1996.8,TRUE,FALSE
980648,"Waitsfield Fayston",5000,"2017-06-30","Internet",1,1049.8,TRUE,TRUE
980651,"Waitsfield Fayston",30,"2019-06-30","Internet",0.12,179.95,FALSE,FALSE
980651,"TVC Albany, Inc",200,"2018-06-30","Internet",0.78,600,TRUE,FALSE
980651,"Comcast",25,"2017-06-30","Internet",0.1,134,FALSE,FALSE
980653,"Waitsfield Fayston",50,"2017-06-30","Internet",0.15,176.9,FALSE,FALSE
980653,"VT Tele Operating Co",20,"2017-06-30","Internet",0.06,525.21,FALSE,FALSE
980653,"North Branch Networks, LLC",40,"2017-06-30","Internet",0.12,2800,FALSE,FALSE
980653,"TVC Albany, Inc",220,"2017-06-30","Internet",0.67,4205.05,TRUE,FALSE
980654,"ENA Services, LLC",400,"2017-06-30","Internet",1,5000,TRUE,FALSE
980655,"Sovernet, Inc.",1000,"2017-06-30","Upstream",1,800,TRUE,FALSE
980656,"ENA Services, LLC",200,"2017-06-30","Internet",0.8,3200,TRUE,FALSE
980656,"Vermont Tele Co",50,"2017-06-30","Internet",0.2,81.78,FALSE,FALSE
980658,"VT Tele Operating Co",500,"2018-03-02","Internet",1,2626.57,TRUE,FALSE
980659,"Charter",100,"2018-06-30","Internet",1,1860,TRUE,FALSE
980661,"Charter",60,"2017-06-30","Internet",0.17,100,FALSE,FALSE
980661,"Enhanced Comm",100,"2019-06-30","Internet",0.28,1291.89,FALSE,FALSE
980661,"Sovernet, Inc.",200,"2018-06-30","Internet",0.56,2850,TRUE,FALSE
980662,"Enhanced Comm",1000,"2018-06-30","Internet",1,2427.91,TRUE,FALSE
980663,"Sovernet, Inc.",52,"2017-06-30","Internet",1,500,TRUE,FALSE
980664,"Comcast",200,"2017-06-30","Internet",0.07,459.7,FALSE,FALSE
980664,"VT Tele Operating Co",1400,"2017-06-30","Internet",0.52,5205,TRUE,FALSE
980664,"Waitsfield Fayston",1100,"2017-06-30","Internet",0.41,1248.9,FALSE,FALSE
980665,"TVC Albany, Inc",1000,"2020-07-01","Internet",1,2150,TRUE,FALSE
980667,"Comcast",200,"2017-06-30","Internet",0.01,420.65,FALSE,TRUE
980667,"Waitsfield Fayston",3000,"2017-06-30","Internet",0.21,1539.85,FALSE,TRUE
980667,"TVC Albany, Inc",11000,"2017-06-30","Internet",0.77,7200,TRUE,TRUE
980670,"TVC Albany, Inc",100,"2019-06-30","Internet",0.08,550,FALSE,FALSE
980670,"Level 3",1000,"2018-06-30","Internet",0.83,3460.19,TRUE,FALSE
980670,"Comcast",100,"2017-06-30","Internet",0.08,219.9,FALSE,FALSE
980671,"Enhanced Comm",1000,"2018-06-30","Internet",1,2136.38,TRUE,FALSE
980672,"ENA Services, LLC",200,"2019-06-30","Internet",1,1700,TRUE,FALSE
980673,"Enhanced Comm",100,"2018-06-30","Internet",1,2218.18,TRUE,FALSE
980674,"Comcast",1000,"2017-06-30","Internet",0.98,1807,TRUE,FALSE
980674,"Enhanced Comm",16.544,"2017-06-30","Internet",0.02,155,FALSE,FALSE
980675,"Comcast",166,"2017-06-30","Internet",0.14,329.62,FALSE,FALSE
980675,"Franklin Telephone",50,"2017-06-30","Internet",0.04,45.95,FALSE,FALSE
980675,"Enhanced Comm",1000,"2017-06-30","Internet",0.82,2700,TRUE,FALSE
980676,"ENA Services, LLC",400,"2019-06-30","Internet",1,5200,TRUE,FALSE
980677,"Comcast",300,"2017-06-28","Internet",0.22,385.8,FALSE,FALSE
980677,"Enhanced Comm",60,"2017-06-30","Internet",0.04,996.87,FALSE,FALSE
980677,"Vermont Tele Co",1025,"2018-06-30","Internet",0.74,2950,TRUE,FALSE
980678,"FairPoint",32,"2017-06-30","Internet",0.14,45,FALSE,FALSE
980678,"Comcast",200,"2017-06-30","Internet",0.86,524.75,TRUE,FALSE
980679,"Enhanced Comm",1000,"2018-06-30","Internet",0.9,4193.67,TRUE,FALSE
980679,"Comcast",116,"2017-06-30","Internet",0.1,244.95,FALSE,FALSE
980680,"Fairpoint",15,"2017-06-30","Internet",0.01,63.99,FALSE,FALSE
980680,"Vermont Tele Co",2000,"2017-06-30","Internet",0.99,3600,TRUE,FALSE
980681,"Charter Advanced Services (VT) LLC",100,"2017-06-30","Internet",0.22,89.99,FALSE,FALSE
980681,"Topsham Tele Co",50,"2017-06-30","Internet",0.11,249.99,FALSE,FALSE
980681,"Charter",100,"2017-06-30","Internet",0.22,79.99,FALSE,FALSE
980681,"ENA Services, LLC",200,"2017-06-30","Internet",0.44,4300,FALSE,FALSE
980683,"Enhanced Comm",1015,"2018-06-28","Internet",1,2105.55,TRUE,FALSE
980684,"Charter",160,"2017-06-30","Internet",1,2055,TRUE,FALSE
980685,"Sovernet Comm",100,"2017-06-30","Internet",0.5,250,FALSE,TRUE
980685,"Charter",100,"2017-06-30","Internet",0.5,150,FALSE,TRUE
980687,"VT Tele Operating Co",1000,"2018-06-30","Internet",1,1855.11,TRUE,FALSE
980689,"Enhanced Comm",1.544,"2017-06-30","Internet",0,191.27,FALSE,TRUE
980689,"Sovernet, Inc.",1503.088,"2017-06-30","Internet",0.91,5650,TRUE,TRUE
980689,"Comcast",150,"2017-06-30","Internet",0.09,164.85,FALSE,TRUE
980690,"Vermont Tele Co",100,"2019-06-30","Internet",1,2150,TRUE,FALSE
980691,"VT Tele Operating Co",500,"2017-06-30","Internet",1,1811.42,TRUE,FALSE
980692,"Enhanced Comm",1000,"2018-06-30","Internet",1,2427.91,TRUE,FALSE
980693,"ENA Services, LLC",500,"2019-06-30","Internet",0.48,6150,FALSE,FALSE
980693,"Comcast",500,"2017-06-30","Internet",0.48,1802.6,FALSE,FALSE
980693,"Otelco ",36,"2017-06-30","Internet",0.03,150,FALSE,FALSE
980694,"ENA Services, LLC",300,"2019-06-30","Internet",1,3400,TRUE,FALSE
980695,"Vermont Tele Co",100,"2019-06-30","Internet",0.22,2150,FALSE,FALSE
980695,"Comcast",150,"2017-07-01","Internet",0.33,344.85,FALSE,FALSE
980695,"VTel Wireless, Inc",200,"2017-07-01","Internet",0.44,66.39,FALSE,FALSE
980698,"Vermont Tele Co",1000,"2018-06-30","Internet",1,2700,TRUE,FALSE
980699,"Charter",500,"2021-06-30","Internet",1,2740,TRUE,FALSE
980700,"Comcast",200,"2017-06-30","Internet",0.29,260,FALSE,TRUE
980700,"Enhanced Comm",301.544,"2017-06-30","Internet",0.43,3021.8,FALSE,TRUE
980700,"Waitsfield Fayston",200,"2017-06-30","Internet",0.29,1360.4,FALSE,TRUE
980701,"Northfiled Tele",125,"2019-06-30","Internet",1,1725,TRUE,FALSE
980702,"Vermont Tele Co",1000,"2018-06-30","Internet",1,2085,TRUE,FALSE
980703,"Sovernet, Inc.",100,"2018-06-30","Internet",1,2150,TRUE,FALSE
980704,"Vermont Tele Co",75,"2017-06-30","Internet",1,171,TRUE,FALSE
980705,"ENA Services, LLC",200,"2019-06-30","Internet",0.5,4500,FALSE,FALSE
980705,"TVC Albany, Inc",200,"2019-05-02","Internet",0.5,1075,FALSE,FALSE
980706,"ENA Services, LLC",200,"2019-06-30","Internet",1,2700,TRUE,FALSE
980709,"Vermont Tele Co",100,"2017-06-30","Internet",1,130.7,TRUE,TRUE
980710,"Sovernet Comm",1000,"2018-06-30","Internet",1,2150,TRUE,FALSE
980712,"Comcast",100,"2017-06-30","Internet",1,219.9,TRUE,NA
980714,"Sovernet Comm",100,"2017-06-30","Internet",1,2150,TRUE,FALSE
980716,"Charter",50,"2017-06-30","Internet",1,960,TRUE,FALSE
980717,"Vermont Tele Co",1000,"2018-06-30","Internet",1,2700,TRUE,FALSE
982923,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
982926,"StarTouch Inc.",1000,"2021-06-30","Upstream",1,4905,TRUE,FALSE
982928,"Lightspeed Networks",1000,"2020-06-30","Upstream",1,1362.5,TRUE,FALSE
982942,"Frontier",100,"2020-06-30","Upstream",1,776.63,TRUE,FALSE
982945,"Comcast",5000,"2020-06-30","Upstream",1,2511.26,TRUE,FALSE
982946,"CenturyLink",100,"2018-06-30","Upstream",1,1389.75,TRUE,FALSE
982947,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2719.55,TRUE,FALSE
982948,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
982949,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,TRUE
982950,"Ednetics, Inc.",500,"2020-06-30","Upstream",1,1907.5,TRUE,FALSE
982951,"Comcast",5000,"2020-06-30","Upstream",1,2511.26,TRUE,FALSE
982958,"CenturyLink",500,"2020-06-30","Upstream",1,2180,TRUE,FALSE
982968,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
982969,"CenturyLink",2000,"2020-06-30","Upstream",1,4905,TRUE,FALSE
982970,"WAVEDIVISION",10000,"2017-06-30","Internet",1,2450,TRUE,TRUE
982972,"Comcast",5000,"2020-06-30","Upstream",1,2511.26,TRUE,FALSE
982973,"StarTouch Inc.",100,"2017-06-30","Upstream",1,1630.64,TRUE,FALSE
982974,"Comcast",5000,"2020-06-30","Upstream",1,2511.26,TRUE,FALSE
982975,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2719.55,TRUE,FALSE
982977,"WAVEDIVISION",1000,"2020-06-30","Upstream",1,1395.2,TRUE,FALSE
982977,"Whidbey Tele Co",1.5,"2017-06-30","Internet",0,63.2,FALSE,FALSE
982978,"StarTouch Inc.",100,"2021-06-30","Upstream",0.91,2937.55,TRUE,FALSE
982978,"CenturyLink",10,"2017-06-30","Internet",0.09,88.08,FALSE,FALSE
982979,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
982980,"Ednetics, Inc.",1100,"2018-06-30","Internet",1,5207.5,TRUE,FALSE
982981,"Ednetics, Inc.",1000,"2018-06-30","Internet",1,5850,TRUE,FALSE
982982,"CenturyLink",100,"2018-06-30","Upstream",1,1464.96,TRUE,FALSE
982984,"Comcast",1000,"2020-06-30","Upstream",0.5,848.37,FALSE,TRUE
982984,"WAVEDIVISION",1000,"2017-06-30","Internet",0.5,1305.6,FALSE,TRUE
982985,"Frontier",2000,"2020-06-30","Upstream",1,2178.91,TRUE,FALSE
982986,"CenturyLink",1030,"2017-06-30","Internet, Upstream",1,1964.58,TRUE,TRUE
982987,"Comcast",100,"2021-06-30","Upstream",1,439.49,TRUE,FALSE
982988,"Frontier",500,"2020-06-30","Upstream",1,1034.41,TRUE,FALSE
982989,"Frontier",500,"2020-06-30","Upstream",1,1034.41,TRUE,FALSE
982992,"Jamestown Sklallam",500,"2020-06-30","Upstream",1,2310.8,TRUE,FALSE
982995,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,2429.61,TRUE,FALSE
982996,"WAVEDIVISION",2000,"2020-06-30","Upstream",1,1580.5,TRUE,FALSE
982997,"TierPoint",29859,"2020-08-31","Upstream",1,3632.51,TRUE,TRUE
982998,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
982999,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983000,"Frontier",500,"2020-06-30","Upstream",1,1034.41,TRUE,FALSE
983001,"CenturyLink",1010,"2017-06-30","Internet, Upstream",1,976,TRUE,FALSE
983002,"CenturyLink",1000,"2021-06-30","Upstream",1,915.6,TRUE,FALSE
983003,"CenturyLink",100,"2018-06-30","Upstream",1,1068.2,TRUE,FALSE
983004,"Noel Communications",1000,"2020-06-30","Upstream",1,1302.55,TRUE,FALSE
983005,"Inland Telephone",100,"2019-06-30","Internet",0.33,225,FALSE,FALSE
983005,"SLD Interim",100,"2019-06-30","Internet",0.33,266,FALSE,FALSE
983005,"StarTouch Inc.",100,"2017-06-30","Upstream",0.33,2938.63,FALSE,FALSE
983006,"CenturyLink",100,"2021-06-30","Upstream",1,1144.5,TRUE,FALSE
983007,"Comcast",5000,"2020-06-30","Upstream",1,2511.26,TRUE,FALSE
983008,"Noel Communications",500,"2020-06-30","Upstream",1,839.3,TRUE,FALSE
983009,"Ednetics, Inc.",1000,"2020-06-30","Upstream",1,1907.5,TRUE,FALSE
983010,"StarTouch Inc.",100,"2020-06-30","Upstream",1,761.91,TRUE,FALSE
983012,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2719.55,TRUE,FALSE
983013,"Charter",100,"2020-04-10","Internet",1,1065,TRUE,FALSE
983014,"CenturyLink",100,"2018-06-30","Upstream",1,1526,TRUE,FALSE
983016,"StarTouch Inc.",100,"2017-06-30","Upstream",1,1847.55,TRUE,FALSE
983017,"WAVEDIVISION",100,"2020-06-30","Upstream",1,763,TRUE,FALSE
983018,"Comcast",100,"2017-06-30","Internet",1,240.45,TRUE,FALSE
983019,"Comcast",1000,"2021-06-30","Upstream",1,848.37,TRUE,FALSE
983020,"CenturyLink",100,"2018-06-30","Upstream",1,1689.5,TRUE,FALSE
983021,"StarTouch Inc.",100,"2020-06-30","Upstream",1,761.91,TRUE,FALSE
983022,"StarTouch Inc.",100,"2017-06-30","Upstream",1,3488,TRUE,FALSE
983024,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,2065.55,TRUE,FALSE
983026,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2719.55,TRUE,FALSE
983027,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,1684.05,TRUE,FALSE
983029,"StarTouch Inc.",100,"2020-06-30","Upstream",1,1035.5,TRUE,FALSE
983030,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2065.55,TRUE,TRUE
983031,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983032,"Charter",100,"2017-06-30","Upstream",1,828.4,TRUE,FALSE
983033,"Zayo Group, LLC",10000,"2021-06-30","Upstream",1,1087,TRUE,FALSE
983034,"Charter",500,"2018-06-30","Internet",1,2600,TRUE,FALSE
983038,"StarTouch Inc.",100,"2017-06-30","Upstream",1,1847.55,TRUE,FALSE
983039,"CenturyLink",10,"2017-06-30","Internet",0.01,75.08,FALSE,FALSE
983039,"Comcast",1000,"2021-06-30","Upstream",0.99,848.37,TRUE,FALSE
983040,"Ednetics, Inc.",5000,"2019-06-30","Internet",0.5,5500,FALSE,FALSE
983040,"Comcast",5000,"2020-06-30","Upstream",0.5,2511.26,FALSE,FALSE
983042,"Noel Communications",1000,"2020-06-30","Upstream",1,1261.13,TRUE,FALSE
983043,"CenturyLink",1.5,"2017-06-30","Internet",0,74.12,FALSE,FALSE
983043,"Comcast",1000,"2021-06-30","Upstream",1,848.37,TRUE,FALSE
983044,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2065.55,TRUE,FALSE
983045,"Frontier",500,"2020-06-30","Upstream",1,1034.41,TRUE,FALSE
983046,"StarTouch Inc.",1000,"2020-06-30","Upstream",1,2719.55,TRUE,FALSE
983047,"Integra Telecom",100,"2018-06-30","Upstream",1,3542.5,TRUE,FALSE
983048,"Comcast",2000,"2020-06-30","Upstream",0.67,1193.58,TRUE,TRUE
983048,"WAVEDIVISION",1000,"2018-06-30","Internet",0.33,2249.1,FALSE,TRUE
983049,"Integra Telecom",10000,"2020-06-30","Upstream",0.99,4360,TRUE,FALSE
983049,"Comcast",60,"2017-06-30","Internet",0.01,46.86,FALSE,FALSE
983050,"StarTouch Inc.",100,"2017-06-30","Upstream",0.62,2719.55,TRUE,TRUE
983050,"King County",60,"2017-07-30","Internet",0.38,560,FALSE,TRUE
983051,"Comcast",5000,"2020-06-30","Upstream",1,2511.26,TRUE,TRUE
983052,"PogoZone LLC",20,"2017-06-30","Internet",0.02,250,FALSE,FALSE
983052,"Comcast",1000,"2020-06-30","Upstream",0.98,848.37,TRUE,FALSE
983053,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983054,"Noel Communications",100,"2020-06-30","Upstream",1,763,TRUE,FALSE
983055,"XO Comm Serv",2000,"2017-06-30","Internet",0.29,6507.64,FALSE,FALSE
983055,"Ednetics, Inc.",5000,"2019-06-30","Internet",0.71,5500,TRUE,FALSE
983059,"StarTouch Inc.",100,"2020-06-30","Upstream",1,761.91,TRUE,FALSE
983060,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,2429.61,TRUE,FALSE
983061,"Jamestown Sklallam",500,"2020-06-30","Upstream",1,3973.05,TRUE,FALSE
983062,"Noel Communications",500,"2020-06-30","Upstream",1,4290.24,TRUE,FALSE
983064,"Ednetics, Inc.",500,"2020-06-30","Upstream",1,1411.55,TRUE,FALSE
983065,"Comcast",10,"2017-06-30","Internet",0.09,757.52,FALSE,FALSE
983065,"Frontier",100,"2018-06-30","Upstream",0.91,941.76,TRUE,FALSE
983066,"Integra Telecom",100,"2020-06-30","Upstream",1,1580.5,TRUE,FALSE
983067,"StarTouch Inc.",100,"2017-06-30","Upstream",1,1847.55,TRUE,FALSE
983068,"Cascade",100,"2021-06-30","Upstream",1,872,TRUE,FALSE
983069,"CenturyLink",500,"2020-06-30","Upstream",1,2180,TRUE,FALSE
983070,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,1684.05,TRUE,FALSE
983072,"Noel Communications",100,"2020-06-30","Upstream",1,1101.99,TRUE,FALSE
983073,"StarTouch Inc.",100,"2020-06-30","Upstream",1,979.91,TRUE,FALSE
983074,"CenturyLink",500,"2017-06-30","Upstream",0.05,659.19,FALSE,FALSE
983074,"Comcast",10000,"2020-06-30","Upstream",0.95,5288.77,TRUE,FALSE
983075,"CenturyLink",1000,"2020-06-30","Upstream",1,3270,TRUE,FALSE
983076,"Hood Canal",50,"2017-06-30","Internet",1,81.45,TRUE,FALSE
983077,"Comcast",100,"2018-06-30","Upstream",1,1144.5,TRUE,FALSE
983079,"Frontier",100,"2018-06-30","Upstream",1,1474.77,TRUE,FALSE
983082,"King County",1000,"2019-06-30","Upstream",1,1450,TRUE,FALSE
983083,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,1684.05,TRUE,FALSE
983084,"Jamestown Sklallam",1000,"2020-06-30","Upstream",1,3639.51,TRUE,FALSE
983085,"StarTouch Inc.",100,"2021-06-30","Upstream",1,2937.55,TRUE,FALSE
983087,"Charter",500,"2017-06-30","Internet",1,3860,TRUE,FALSE
983088,"Comcast",10100,"2017-06-30","Internet, Upstream",1,6388.77,TRUE,TRUE
983089,"CenturyLink",10,"2017-06-30","Internet",0.09,66.99,FALSE,FALSE
983089,"Jamestown Sklallam",100,"2020-06-30","Upstream",0.91,1684.05,TRUE,FALSE
983091,"Charter",100,"2017-06-30","Internet",1,2000,TRUE,FALSE
983092,"Ednetics, Inc.",1000,"2021-06-30","Internet",1,2700,TRUE,FALSE
983094,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,2429.61,TRUE,FALSE
983095,"WAVEDIVISION",1000,"2020-06-30","Upstream",1,1395.2,TRUE,FALSE
983096,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2719.55,TRUE,FALSE
983097,"Jamestown Sklallam",500,"2020-06-30","Upstream",1,3128.3,TRUE,FALSE
983098,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983099,"King County",1000,"2017-06-30","Internet",1,3600.39,TRUE,FALSE
983100,"Frontier",1000,"2020-06-30","Upstream",1,1202.27,TRUE,FALSE
983101,"StarTouch Inc.",100,"2017-06-30","Upstream",1,1629.55,TRUE,FALSE
983102,"StarTouch Inc.",100,"2020-06-30","Upstream",1,1411.55,TRUE,FALSE
983104,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2065.55,TRUE,FALSE
983105,"Frontier",1000,"2020-06-30","Upstream",1,1982.44,TRUE,FALSE
983107,"StarTouch Inc.",100,"2017-06-30","Upstream",0.93,1629.55,TRUE,FALSE
983107,"CenturyLink",7,"2017-06-30","Internet",0.07,91.34,FALSE,FALSE
983108,"Jamestown Sklallam",100,"2020-06-30","Upstream",0.93,1684.05,TRUE,FALSE
983108,"Rock Island",8,"2017-06-30","Internet",0.07,59.95,FALSE,FALSE
983110,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,2429.61,TRUE,FALSE
983111,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983112,"Ednetics, Inc.",1000,"2020-06-30","Internet",1,3500,TRUE,FALSE
983113,"Noel Communications",100,"2020-06-30","Upstream",1,1220.8,TRUE,FALSE
983114,"Frontier",500,"2020-06-30","Upstream",1,1034.41,TRUE,FALSE
983115,"CenturyLink",100,"2018-06-30","Upstream",1,1961.13,TRUE,FALSE
983117,"StarTouch Inc.",100,"2017-06-30","Upstream",1,1847.55,TRUE,FALSE
983118,"Comcast",5050,"2017-06-30","Internet, Upstream",1,2664.72,TRUE,FALSE
983119,"WAVEDIVISION",1000,"2021-06-30","Upstream",1,817.5,TRUE,FALSE
983120,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983122,"CenturyLink",1000,"2021-06-30","Upstream",1,915.6,TRUE,FALSE
983123,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983124,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983127,"StarTouch Inc.",100,"2017-06-30","Upstream",1,3155.55,TRUE,FALSE
983128,"Jamestown Sklallam",100,"2020-06-30","Upstream",1,2429.61,TRUE,FALSE
983129,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983130,"Comcast",100,"2018-06-30","Upstream",1,1035.5,TRUE,FALSE
983131,"Ednetics, Inc.",1000,"2021-06-30","Upstream",1,790.25,TRUE,FALSE
983133,"Ednetics, Inc.",10000,"2020-06-30","Internet",1,7750,TRUE,FALSE
983134,"Jamestown Sklallam",100,"2020-06-30","Upstream",0.94,3319.05,TRUE,FALSE
983134,"McDaniel Telephone",6,"2020-06-30","Internet",0.06,337.87,FALSE,FALSE
983135,"Jamestown Sklallam",500,"2020-06-30","Upstream",1,2675.95,TRUE,FALSE
983136,"WAVEDIVISION",1000,"2020-06-30","Upstream",1,1395.2,TRUE,FALSE
983137,"Jamestown Sklallam",1000,"2021-06-30","Upstream",1,2261.75,TRUE,FALSE
983139,"Ednetics, Inc.",1000,"2018-06-30","Internet",1,4795,TRUE,FALSE
983141,"WAVEDIVISION",2000,"2020-06-30","Upstream",1,1798.5,TRUE,FALSE
983141,"Comcast",5,"2017-06-30","Internet",0,247.89,FALSE,FALSE
983142,"Comcast",2000,"2020-06-30","Upstream",1,1193.58,TRUE,TRUE
983143,"Frontier",1000,"2020-06-30","Upstream",1,1202.27,TRUE,FALSE
983145,"Toledo Tel Co",1000,"2019-06-30","Internet",1,384.35,TRUE,FALSE
983146,"Jamestown Sklallam",500,"2020-06-30","Upstream",1,2795.85,TRUE,FALSE
983147,"StarTouch Inc.",100,"2021-06-30","Upstream",1,2937.55,TRUE,FALSE
983148,"Ednetics, Inc.",500,"2020-06-30","Upstream",1,2398,TRUE,FALSE
983150,"CenturyLink",500,"2020-06-30","Upstream",1,2180,TRUE,FALSE
983151,"WAVEDIVISION",1000,"2020-06-30","Upstream",1,1395.2,TRUE,FALSE
983152,"CenturyLink",100,"2018-06-30","Upstream",1,1961.13,TRUE,FALSE
983153,"Noel Communications",100,"2017-06-30","Upstream",1,1504.2,TRUE,TRUE
983154,"Comcast",1000,"2020-06-30","Upstream",1,848.37,TRUE,FALSE
983155,"WAVEDIVISION",1000,"2020-06-30","Upstream",1,1395.2,TRUE,FALSE
983155,"CenturyLink",1.544,"2017-06-30","Internet",0,238.03,FALSE,FALSE
983156,"StarTouch Inc.",100,"2021-06-30","Upstream",1,2828.55,TRUE,FALSE
983157,"Comcast",5000,"2020-06-30","Upstream",1,2511.26,TRUE,FALSE
983158,"StarTouch Inc.",100,"2017-06-30","Upstream",1,2719.55,TRUE,FALSE
983160,"Ednetics, Inc.",2000,"2021-06-30","Upstream",1,1090,TRUE,FALSE
983161,"StarTouch Inc.",100,"2020-06-30","Upstream",0.86,979.91,TRUE,FALSE
983161,"Frontier",16,"2017-06-30","Internet",0.14,40,FALSE,FALSE
983163,"Comcast",100,"2018-06-30","Upstream",1,1035.5,TRUE,FALSE
983164,"Ednetics, Inc.",1000,"2021-06-30","Upstream",1,1651.02,TRUE,FALSE
983165,"Comcast",100,"2020-06-30","Upstream",1,439.49,TRUE,FALSE
