recipient_id,recipient_name,postal_cd,line_item_id,consortium_shared,shared_service,quantity_of_lines_received_by_district,bandwidth_in_mbps,connect_type,connect_category,purpose,wan,line_item_district_monthly_cost,line_item_total_monthly_cost,cat.1_allocations_to_district,line_item_total_num_lines,line_item_total_cost,line_item_recurring_elig_cost,line_item_one-time_cost,orig_r_months_of_service,applicant_id,applicant_name,isp_conditions_met,internet_conditions_met,ia_conditions_met,wan_conditions_met,upstream_conditions_met,broadband,service_provider_name,exclude,open_flags,dqs_excluded,district_monthly_ia_cost_per_mbps,district_total_ia_rounded_to_nearest_mbps,ia_bandwidth_per_student,num_students,num_students_and_staff,num_schools,latitude,longitude,locale,district_size,exclude_from_analysis,consortium_member,recipient_districts,recipient_postal_cd,dirty_status,reporting_name
883115,CITRUS SOUTH TULE ELEM,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.071954893,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
883115,CITRUS SOUTH TULE ELEM,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,3.233542202,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883115,CITRUS SOUTH TULE ELEM,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.128772698,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883115,CITRUS SOUTH TULE ELEM,CA,340653,FALSE,District-dedicated,2,1000,Lit Fiber Service,Fiber,Transport,N,4996.246667,194853.62,2,78,2338243.44,194853.62,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Pacific Bell Telephone Company,FALSE,"possible_neca, upstream_circuit, upstream_circuit, funded, likely_fiber, likely_wan_qty",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883115,CITRUS SOUTH TULE ELEM,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.055846845,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883115,CITRUS SOUTH TULE ELEM,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.305253568,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,CA Broadband Coop
883115,CITRUS SOUTH TULE ELEM,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.069426455,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Plumas Sierra
883115,CITRUS SOUTH TULE ELEM,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,0.047215596,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,2.498333333,2000,37735.85,53,60,1,36.077513,-118.878671,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Wilshire Connection
883117,CLAREMONT UNF,CA,351749,FALSE,District-dedicated,1,10000,Lit Fiber Service,Fiber,Transport,Y,3500,3500,1,1,42000,3500,0,12,883117,CLAREMONT UNIF SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",FALSE,funded,FALSE,,,Insufficient data,7001,7578,12,34.083107,-117.716516,Suburban,Medium,TRUE,FALSE,n/a,n/a,exclude dirty,Time Warner Cable
883117,CLAREMONT UNF,CA,353092,FALSE,District-dedicated,7,1000,Lit Fiber Service,Fiber,Transport,Y,8575,9800,7,8,117600,9800,0,12,883117,CLAREMONT UNIF SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",FALSE,funded,FALSE,,,Insufficient data,7001,7578,12,34.083107,-117.716516,Suburban,Medium,TRUE,FALSE,n/a,n/a,exclude dirty,Time Warner Cable
883119,CLAY JOINT ELEM,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,1.497396069,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883119,CLAY JOINT ELEM,CA,257279,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.235618519,4344,1,1,52128,4344,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883119,CLAY JOINT ELEM,CA,257282,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.229287085,4227.27,1,1,50727.24,4227.27,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883119,CLAY JOINT ELEM,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.152550452,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883119,CLAY JOINT ELEM,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,1.496016618,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883119,CLAY JOINT ELEM,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.287180391,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Cal-Ore
883119,CLAY JOINT ELEM,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.196590718,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883119,CLAY JOINT ELEM,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.081510962,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883119,CLAY JOINT ELEM,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.35027099,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
883119,CLAY JOINT ELEM,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,15.7406394,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883119,CLAY JOINT ELEM,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.626855776,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883119,CLAY JOINT ELEM,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.271858227,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883119,CLAY JOINT ELEM,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,1.485951329,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,CA Broadband Coop
883119,CLAY JOINT ELEM,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.337962745,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Plumas Sierra
883119,CLAY JOINT ELEM,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,0.22984196,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,12.66666667,60,232.56,258,277,1,36.553229,-119.503368,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Wilshire Connection
883120,DYSART UNIFIED DISTRICT,AZ,304529,FALSE,District-dedicated,1,30,Lit Fiber Service,Fiber,Transport,Y,527.25,527.25,1,1,6327,527.25,0,12,883120,DYSART UNIFIED SCHOOL DIST 89,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Cox Arizona Telcom, LLC",FALSE,"funded, entities_to_lines, upgrade",FALSE,0.8,6000,235.07,25524,27815,25,33.627767,-112.382781,Suburban,Large,FALSE,FALSE,n/a,n/a,include clean,Cox
883120,DYSART UNIFIED DISTRICT,AZ,304801,FALSE,District-dedicated,22,500,Lit Fiber Service,Fiber,Transport,Y,19933.76,19933.76,22,22,239205.12,19933.76,0,12,883120,DYSART UNIFIED SCHOOL DIST 89,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Cox Arizona Telcom, LLC",FALSE,"funded, upgrade",FALSE,0.8,6000,235.07,25524,27815,25,33.627767,-112.382781,Suburban,Large,FALSE,FALSE,n/a,n/a,include clean,Cox
883122,CLEAR CREEK ELEM,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,0.963440882,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883122,CLEAR CREEK ELEM,CA,134143,FALSE,District-dedicated,1,12,Standalone Internet Access,Other / Uncategorized,Internet,N,149,149,1,1,1788,149,0,12,883122,CLEAR CREEK ELEM SCH DISTRICT,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,SmarterBroadband Inc.,FALSE,funded,FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,SmarterBroadband
883122,CLEAR CREEK ELEM,CA,257279,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.151599512,4344,1,1,52128,4344,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883122,CLEAR CREEK ELEM,CA,257282,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.147525799,4227.27,1,1,50727.24,4227.27,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883122,CLEAR CREEK ELEM,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.098152616,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883122,CLEAR CREEK ELEM,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.962553328,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
883122,CLEAR CREEK ELEM,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.18477498,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Cal-Ore
883122,CLEAR CREEK ELEM,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.126488601,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883122,CLEAR CREEK ELEM,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.052445038,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
883122,CLEAR CREEK ELEM,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.225368156,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
883122,CLEAR CREEK ELEM,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,10.12769822,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883122,CLEAR CREEK ELEM,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.40332581,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
883122,CLEAR CREEK ELEM,CA,340653,FALSE,District-dedicated,1,1000,Lit Fiber Service,Fiber,Transport,N,2498.123333,194853.62,1,78,2338243.44,194853.62,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Pacific Bell Telephone Company,FALSE,"possible_neca, upstream_circuit, upstream_circuit, funded, likely_fiber, likely_wan_qty",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883122,CLEAR CREEK ELEM,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.174916534,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
883122,CLEAR CREEK ELEM,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.956077212,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,CA Broadband Coop
883122,CLEAR CREEK ELEM,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.217448898,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Plumas Sierra
883122,CLEAR CREEK ELEM,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,0.147882811,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,220.5933333,12,72.29,166,180,1,39.14268,-121.145151,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Wilshire Connection
883124,CLOVERDALE UNF,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,8.37497104,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,5.650833333,450,311.85,1443,1560,4,38.810455,-123.021851,Small Town,Small,FALSE,TRUE,n/a,n/a,include clean,AT&T
883124,CLOVERDALE UNF,CA,216730,TRUE,Shared IA,Shared Circuit,10,Lit Fiber Service,Fiber,Internet,N,35.55738171,1039,1,1,12468,1039,0,12,1027971,SONOMA CO OFFICE OF EDUCATION,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, consortium_shared",FALSE,5.650833333,450,311.85,1443,1560,4,38.810455,-123.021851,Small Town,Small,FALSE,TRUE,n/a,n/a,include clean,AT&T
