esh_id,id,MEMBER,TOTET
953863,76222,558,558
915446,40770,557,557
984227,100279,557,557
,7730,557,557
983784,97638,557,557
,5629,557,557
983157,96435,557,557
889030,23228,557,557
965979,80147,557,557
889031,23319,557,557
911036,42254,557,557
911043,42279,557,557
,8274,557,557
911085,42461,557,557
967143,81115,557,557
983245,97034,557,557
967145,81134,557,557
967159,81243,557,557
967164,81338,557,557
967173,81666,557,557
,13113,557,557
983780,97613,557,557
,102616,557,557
969101,83895,557,557
,8106,557,557
919561,44551,557,557
919568,44589,557,557
969333,85757,557,557
,3559,557,557
970014,90344,557,557
983179,96561,557,557
969741,88713,557,557
969855,89341,557,557
975656,94952,557,557
969925,89735,557,557
975536,93628,557,557
975536,93532,557,557
895401,26970,557,557
,13454,557,557
895442,27214,557,557
926618,50222,557,557
,14940,557,557
,14972,557,557
926692,50746,557,557
926707,50845,557,557
,50897,557,557
,27736,557,557
,27737,557,557
,9221,557,557
901027,28992,557,557
,13591,557,557
,9335,557,557
936033,54571,557,557
943385,55724,557,557
901281,30234,557,557
901520,30873,557,557
,31136,557,557
,17163,557,557
941501,58233,557,557
972167,91775,557,557
901860,31915,557,557
,17703,557,557
,60360,557,557
902057,32775,557,557
,18076,557,557
,18096,557,557
946427,62705,557,557
946512,63002,557,557
,63191,557,557
946562,63200,557,557
946587,63293,557,557
946601,63336,557,557
983810,97849,557,557
929493,65195,557,557
,18928,557,557
929530,65490,557,557
929540,65633,557,557
929543,65685,557,557
929546,65737,557,557
984258,100373,557,557
929576,66372,557,557
929579,66576,557,557
929592,66774,557,557
929612,67120,557,557
,102347,557,557
,11229,557,557
949600,69010,557,557
949621,69108,557,557
903669,36558,557,557
949747,69893,557,557
949760,69931,557,557
,1228,557,557
890033,26526,557,557
904450,37156,557,557
888985,20485,557,557
,11647,557,557
920030,47077,557,557
904483,37579,557,557
,1434,557,557
969312,85559,557,557
,11767,557,557
951379,72487,557,557
951511,72776,557,557
951589,73011,557,557
889886,24689,557,557
909726,38936,557,557
909726,38943,557,557
889000,21500,557,557
889001,21510,557,557
953648,75277,557,557
953750,75765,557,557
953878,76288,557,557
953993,76764,556,556
962218,78471,556,556
962242,78783,556,556
962268,79044,556,556
962276,79147,556,556
915460,41530,556,556
962300,79372,556,556
,7818,556,556
962321,79611,556,556
967180,81747,556,556
911191,42945,556,556
983798,97693,556,556
968975,83055,556,556
968984,83216,556,556
969005,83305,556,556
969181,84390,556,556
969207,84514,556,556
,8109,556,556
889884,24650,556,556
,5485,556,556
969357,85957,556,556
969357,85982,556,556
969357,86043,556,556
922602,48585,556,556
983074,95903,556,556
,13747,556,556
,5531,556,556
889907,25191,556,556
969635,88071,556,556
969721,88621,556,556
969904,89669,556,556
983959,99053,556,556
970042,90509,556,556
970095,90774,556,556
,460,556,556
970203,91294,556,556
,5649,556,556
,14329,556,556
972167,91745,556,556
,14357,556,556
922545,48299,556,556
,8616,556,556
975498,93166,556,556
983157,96441,556,556
922664,48806,556,556
895442,27201,556,556
983099,96095,556,556
926705,50833,556,556
983074,95909,556,556
924143,51395,556,556
,9052,556,556
924348,52174,556,556
,15545,556,556
924566,53048,556,556
,15785,556,556
,53484,556,556
901056,29421,556,556
943383,55389,556,556
901287,30254,556,556
901293,30271,556,556
,4607,556,556
901549,31008,556,556
901683,31508,556,556
,17498,556,556
,10047,556,556
,60213,556,556
902008,32393,556,556
975631,94598,556,556
902011,32414,556,556
969413,86461,556,556
902036,32621,556,556
,61407,556,556
969208,84534,556,556
946381,62583,556,556
902166,33406,556,556
946541,63128,556,556
946652,63538,556,556
,18527,556,556
946773,64000,556,556
894205,34194,556,556
,18693,556,556
,18730,556,556
946915,64603,556,556
894294,34570,556,556
,19033,556,556
,19055,556,556
,3613,556,556
929576,66445,556,556
929577,66538,556,556
929583,66641,556,556
894503,35321,556,556
,3888,556,556
,326,556,556
949562,68515,556,556
,70203,556,556
949959,70594,556,556
,70758,556,556
950054,70857,556,556
904469,37344,556,556
,11655,556,556
,11721,556,556
951104,71918,556,556
904523,37964,556,556
951626,73099,556,556
919743,45622,556,556
,95028,556,556
909734,39116,556,556
909737,39180,556,556
909765,39671,556,556
975525,93468,556,556
953838,76106,556,556
,76554,556,556
954107,77572,555,555
,18,555,555
983216,96777,555,555
959625,78294,555,555
,7747,555,555
983981,99172,555,555
889030,23168,555,555
965885,79878,555,555
,12942,555,555
889031,23389,555,555
967119,80929,555,555
967157,81217,555,555
,13056,555,555
984057,99679,555,555
,102615,555,555
,4120,555,555
969223,84699,555,555
969247,84908,555,555
,13484,555,555
969356,85842,555,555
,361,555,555
969357,86029,555,555
969388,86330,555,555
889907,25183,555,555
889919,25339,555,555
969820,89156,555,555
,822,555,555
970137,90948,555,555
,4244,555,555
889974,26042,555,555
972176,91803,555,555
889979,26165,555,555
972236,92410,555,555
889993,26290,555,555
972242,92474,555,555
,14615,555,555
,8802,555,555
,8839,555,555
895470,27425,555,555
969974,90099,555,555
924436,52442,555,555
,15509,555,555
924500,52726,555,555
,9200,555,555
928968,53826,555,555
901030,29304,555,555
936035,54581,555,555
936099,54817,555,555
,16326,555,555
936141,55023,555,555
970047,90539,555,555
,16571,555,555
937609,56279,555,555
937634,56353,555,555
,9621,555,555
969546,87369,555,555
,607,555,555
,386,555,555
941237,57313,555,555
,9762,555,555
901523,30904,555,555
941396,57830,555,555
941615,58622,555,555
941690,58885,555,555
,1119,555,555
,60268,555,555
,4693,555,555
902029,32516,555,555
902036,32596,555,555
902066,32854,555,555
919530,44433,555,555
,10352,555,555
902118,33179,555,555
902158,33376,555,555
,10463,555,555
946652,63540,555,555
902254,33867,555,555
975604,94314,555,555
946735,63864,555,555
894204,34170,555,555
,64353,555,555
946903,64540,555,555
929540,65628,555,555
,19054,555,555
929567,66250,555,555
969491,86933,555,555
970133,90930,555,555
929583,66635,555,555
886853,19287,555,555
929608,67075,555,555
,102596,555,555
,11282,555,555
,7084,555,555
,11311,555,555
949593,68941,555,555
888979,19886,555,555
903608,36278,555,555
949623,69122,555,555
949865,70262,555,555
975625,94503,555,555
950166,71187,555,555
950211,71306,555,555
975632,94633,555,555
950280,71508,555,555
,7298,555,555
904490,37705,555,555
888987,20740,555,555
951065,71848,555,555
951149,72018,555,555
904547,38144,555,555
909656,38464,555,555
951738,73413,555,555
951753,73442,555,555
,7445,555,555
909720,38819,555,555
909729,38962,555,555
889003,21573,555,555
889004,21702,555,555
952352,74851,555,555
953729,75653,555,555
953860,76211,555,555
983129,96285,555,555
953984,76724,554,554
954018,77126,554,554
954204,77959,554,554
889027,22659,554,554
962239,78756,554,554
915459,41369,554,554
915459,41371,554,554
962320,79592,554,554
983183,96591,554,554
889031,23283,554,554
967110,80862,554,554
967173,81642,554,554
975499,93190,554,554
,81755,554,554
967191,81855,554,554
967194,81898,554,554
967201,82003,554,554
,8244,554,554
893740,26595,554,554
969189,84424,554,554
969311,85526,554,554
919624,44828,554,554
919676,45232,554,554
,13770,554,554
969587,87720,554,554
969600,87811,554,554
889908,25205,554,554
983189,96602,554,554
889908,25227,554,554
,8331,554,554
969869,89550,554,554
983887,98790,554,554
,4231,554,554
889940,25866,554,554
970126,90883,554,554
970209,91316,554,554
922215,47462,554,554
970234,91470,554,554
975443,92974,554,554
922513,48124,554,554
922699,49031,554,554
926558,49920,554,554
,14933,554,554
926654,50552,554,554
983051,95790,554,554
943383,55372,554,554
943383,55525,554,554
983183,96581,554,554
943386,55749,554,554
,312,554,554
,56343,554,554
941063,56714,554,554
,56813,554,554
,101557,554,554
,16822,554,554
,31135,554,554
983209,96725,554,554
901646,31388,554,554
,17403,554,554
942932,59807,554,554
889904,25057,554,554
,61082,554,554
902066,32826,554,554
946315,62375,554,554
919974,46743,554,554
,14193,554,554
902240,33754,554,554
,33758,554,554
946713,63769,554,554
946751,63906,554,554
,18703,554,554
894243,34345,554,554
946961,64737,554,554
969138,84136,554,554
929543,65675,554,554
,19133,554,554
929570,66286,554,554
894475,35196,554,554
929610,67085,554,554
929615,67188,554,554
933571,67492,554,554
,11325,554,554
949597,68991,554,554
,4987,554,554
949638,69184,554,554
,11474,554,554
,70116,554,554
949907,70392,554,554
950039,70812,554,554
904482,37460,554,554
950387,71748,554,554
,12089,554,554
953648,75286,554,554
953694,75493,554,554
,5185,554,554
,5207,554,554
889012,22192,554,554
953963,76643,554,554
,12457,553,553
915446,40807,553,553
954172,77803,553,553
954215,78012,553,553
915454,41151,553,553
975620,94438,553,553
962297,79324,553,553
962323,79643,553,553
915460,41715,553,553
954182,77842,553,553
889032,23473,553,553
967145,81133,553,553
967164,81430,553,553
967173,81640,553,553
911161,42800,553,553
,13157,553,553
969009,83384,553,553
969215,84655,553,553
969219,84689,553,553
,13403,553,553
969247,84894,553,553
919588,44665,553,553
919590,44688,553,553
969362,86068,553,553
,8240,553,553
919841,46119,553,553
969857,89379,553,553
970020,90382,553,553
,14199,553,553
970229,91410,553,553
922601,48578,553,553
,746,553,553
972214,92161,553,553
972228,92346,553,553
919946,46577,553,553
,8617,553,553
975487,93073,553,553
922687,48929,553,553
926602,50113,553,553
926636,50417,553,553
924191,51544,553,553
,3654,553,553
924310,52008,553,553
,3664,553,553
936064,54649,553,553
901116,29662,553,553
936134,54961,553,553
,16476,553,553
,95975,553,553
983157,96447,553,553
941154,57026,553,553
,57386,553,553
941291,57473,553,553
941622,58648,553,553
984094,99815,553,553
,17428,553,553
942953,59879,553,553
945862,60011,553,553
,60483,553,553
,60487,553,553
972208,91991,553,553
,60924,553,553
,60953,553,553
902066,32856,553,553
946504,62976,553,553
,4818,553,553
946555,63179,553,553
969380,86225,553,553
,6849,553,553
,18713,553,553
946887,64488,553,553
919586,44660,553,553
,18842,553,553
929341,64945,553,553
929357,64983,553,553
,18888,553,553
929543,65690,553,553
929553,65940,553,553
,3877,553,553
929584,66658,553,553
,6994,553,553
929601,66953,553,553
929615,67179,553,553
886868,19417,553,553
949588,68682,553,553
949662,69319,553,553
,3924,553,553
949672,69372,553,553
949846,70197,553,553
949868,70268,553,553
950009,70728,553,553
904480,37439,553,553
950162,71176,553,553
951208,72118,553,553
951223,72165,553,553
951496,72701,553,553
951589,73006,553,553
,5123,553,553
975624,94474,553,553
952158,73800,553,553
889001,21511,553,553
952212,74014,553,553
889002,21526,553,553
952250,74195,553,553
953552,75026,553,553
889007,21953,553,553
953849,76181,553,553
,12377,553,553
,5220,552,552
954000,76805,552,552
954018,76989,552,552
,102730,552,552
915445,40592,552,552
,77859,552,552
954202,77947,552,552
959618,78260,552,552
919888,46325,552,552
,12750,552,552
,12790,552,552
,81541,552,552
,7967,552,552
911194,42960,552,552
911218,43038,552,552
,43342,552,552
,13336,552,552
969157,84261,552,552
969171,84301,552,552
969213,84585,552,552
969305,85447,552,552
969504,87110,552,552
889907,25194,552,552
975638,94700,552,552
969775,88824,552,552
889926,25518,552,552
969840,89259,552,552
,1551,552,552
984162,100068,552,552
972233,92394,552,552
,48410,552,552
970046,90525,552,552
975517,93363,552,552
922723,49140,552,552
895442,27213,552,552
926614,50205,552,552
983838,98032,552,552
926641,50458,552,552
895498,27592,552,552
924065,51169,552,552
924090,51231,552,552
924109,51308,552,552
924224,51648,552,552
900891,28137,552,552
924518,52813,552,552
,5978,552,552
,16074,552,552
936099,54808,552,552
901136,29791,552,552
943383,55487,552,552
937517,56096,552,552
983087,95994,552,552
,16751,552,552
,3749,552,552
,9790,552,552
901628,31322,552,552
,6508,552,552
901872,31930,552,552
902028,32505,552,552
902045,32666,552,552
,61081,552,552
,61284,552,552
,48886,552,552
,61686,552,552
,3818,552,552
946413,62668,552,552
902193,33568,552,552
902216,33663,552,552
946862,64373,552,552
946876,64446,552,552
894241,34340,552,552
946961,64770,552,552
929357,64974,552,552
929493,65191,552,552
929524,65375,552,552
,3868,552,552
983810,97850,552,552
929548,65860,552,552
,10833,552,552
889957,25949,552,552
,19244,552,552
929601,66923,552,552
929601,66951,552,552
886866,19409,552,552
949588,68708,552,552
903586,36198,552,552
949644,69243,552,552
949667,69357,552,552
888980,20064,552,552
903686,36732,552,552
983956,99034,552,552
949903,70360,552,552
,101917,552,552
950111,71042,552,552
888987,20661,552,552
951499,72731,552,552
951681,73237,552,552
909720,38844,552,552
889004,21626,552,552
953648,75294,552,552
,75543,552,552
889006,21941,552,552
953749,75756,552,552
917478,40043,552,552
889017,22284,551,551
954018,76942,551,551
915446,40860,551,551
982970,95254,551,551
962267,78975,551,551
,1746,551,551
915459,41435,551,551
915459,41464,551,551
911009,42024,551,551
889031,23355,551,551
967164,81311,551,551
967166,81496,551,551
919977,46768,551,551
968982,83145,551,551
969011,83430,551,551
,13239,551,551
969032,83606,551,551
889879,24567,551,551
889881,24578,551,551
919575,44615,551,551
969315,85595,551,551
969315,85643,551,551
919624,44827,551,551
969217,84681,551,551
,13806,551,551
919804,45971,551,551
983313,97475,551,551
889918,25324,551,551
969866,89519,551,551
969870,89559,551,551
983040,95640,551,551
972145,91682,551,551
972208,91985,551,551
983242,97013,551,551
,14577,551,551
,5757,551,551
,14767,551,551
895423,27144,551,551
926633,50381,551,551
900919,28230,551,551
924459,52525,551,551
924598,53186,551,551
901027,29097,551,551
937530,56120,551,551
937678,56450,551,551
,16731,551,551
901399,30516,551,551
941337,57650,551,551
,9825,551,551
901625,31263,551,551
901666,31435,551,551
,868,551,551
,17396,551,551
942902,59575,551,551
,17521,551,551
942908,59657,551,551
942918,59714,551,551
942927,59779,551,551
,10081,551,551
,60628,551,551
,60973,551,551
970018,90364,551,551
,61419,551,551
,100152,551,551
902109,33116,551,551
946386,62607,551,551
902260,33921,551,551
946725,63818,551,551
969491,86932,551,551
946789,64084,551,551
946900,64526,551,551
,6878,551,551
,619,551,551
,6926,551,551
983120,96240,551,551
929578,66548,551,551
929579,66571,551,551
929599,66881,551,551
903608,36277,551,551
,4988,551,551
888980,20154,551,551
,789,551,551
949928,70520,551,551
,70945,551,551
950179,71229,551,551
950231,71370,551,551
888987,20705,551,551
951208,72123,551,551
,11907,551,551
952157,73754,551,551
909733,39086,551,551
909733,39104,551,551
909739,39213,551,551
969875,89588,551,551
889004,21722,551,551
,14191,551,551
953711,75594,551,551
,75609,551,551
953742,75722,551,551
953892,76353,551,551
,101618,550,550
954018,77008,550,550
954018,77046,550,550
915446,40763,550,550
915447,40945,550,550
959624,78289,550,550
889030,23174,550,550
889030,23187,550,550
911015,42064,550,550
967128,80956,550,550
911141,42683,550,550
911150,42721,550,550
967194,81903,550,550
911182,42908,550,550
,7977,550,550
,13190,550,550
968984,83176,550,550
,13205,550,550
911325,43526,550,550
975603,94278,550,550
,13409,550,550
,8108,550,550
919515,44369,550,550
969247,84973,550,550
889879,24566,550,550
889881,24603,550,550
889881,24604,550,550
,8279,550,550
919631,44988,550,550
969380,86234,550,550
,95021,550,550
969597,87775,550,550
,8317,550,550
,102824,550,550
,8367,550,550
,14015,550,550
969928,89808,550,550
969945,89868,550,550
,13302,550,550
970066,90682,550,550
970082,90730,550,550
889975,26050,550,550
972148,91701,550,550
,14511,550,550
969247,84885,550,550
975563,93900,550,550
922714,49120,550,550
922784,49569,550,550
922784,49595,550,550
,3276,550,550
969357,85910,550,550
,8939,550,550
924224,51645,550,550
924530,52870,550,550
901027,28833,550,550
901027,29165,550,550
943383,55379,550,550
901314,30318,550,550
962242,78774,550,550
901720,31606,550,550
975603,94263,550,550
942905,59589,550,550
942905,59610,550,550
,17640,550,550
901966,32226,550,550
901970,32252,550,550
902036,32599,550,550
946220,62032,550,550
984147,100000,550,550
946304,62344,550,550
946426,62702,550,550
946792,64107,550,550
946820,64212,550,550
,13534,550,550
929529,65471,550,550
929543,65676,550,550
929548,65848,550,550
969504,87099,550,550
894489,35248,550,550
,1505,550,550
929615,67297,550,550
886873,19475,550,550
949647,69255,550,550
949708,69575,550,550
904406,36830,550,550
949950,70564,550,550
904445,37138,550,550
,101506,550,550
904464,37302,550,550
888987,20631,550,550
951254,72226,550,550
951511,72746,550,550
904570,38287,550,550
