ID,esh_id,name,postal_cd,geometry,index_right,CD115FP,STATEFP,State and Rep District,KEEP?
11685,882665,POCAHONTAS SCHOOL DISTRICT,AR,POINT (-90.9836 36.2789),54,1,5,AR - 1,no
11866,882529,MCGEHEE SCHOOL DISTRICT,AR,POINT (-91.3993 33.6279),54,1,5,AR - 1,no
11960,882755,SOUTHSIDE SCHOOL DISTRICT,AR,POINT (-91.62690000000001 35.6996),54,1,5,AR - 1,no
12029,882431,JONESBORO SCHOOL DISTRICT,AR,POINT (-90.7089 35.8169),54,1,5,AR - 1,no
12068,882167,EARLE SCHOOL DISTRICT,AR,POINT (-90.4706 35.2717),54,1,5,AR - 1,no
12431,882383,HIGHLAND SCHOOL DISTRICT,AR,POINT (-91.48950000000001 36.314),54,1,5,AR - 1,no
12462,881472,MIDLAND SCHOOL DISTRICT,AR,POINT (-91.6219 35.5451),54,1,5,AR - 1,no
12990,882367,HELENA/ W.HELENA SCHOOL DIST.,AR,POINT (-90.6199 34.5406),54,1,5,AR - 1,no
13085,882624,OSCEOLA SCHOOL DISTRICT,AR,POINT (-90.0125 35.7065),54,1,5,AR - 1,no
13321,882525,MCCRORY SCHOOL DISTRICT,AR,POINT (-91.1986 35.2611),54,1,5,AR - 1,no
13349,881446,CORNING SCHOOL DISTRICT,AR,POINT (-90.5793 36.4178),54,1,5,AR - 1,no
13393,881423,DEWITT SCHOOL DISTRICT,AR,POINT (-91.3395 34.2943),54,1,5,AR - 1,no
13400,882512,MARVELL SCHOOL DISTRICT,AR,POINT (-90.91200000000001 34.5593),54,1,5,AR - 1,no
13520,882449,LAKESIDE SCHOOL DISTRICT,AR,POINT (-91.28299999999999 33.3224),54,1,5,AR - 1,no
13528,882826,WEST SIDE SCHOOL DISTRICT,AR,POINT (-92.16 35.5826),54,1,5,AR - 1,no
763,882469,LITTLE ROCK SCHOOL DISTRICT,AR,POINT (-92.2792 34.7493),276,2,5,AR - 2,no
1255,882638,PANGBURN SCHOOL DISTRICT,AR,POINT (-91.8373 35.4283),276,2,5,AR - 2,no
1286,882704,ROSE BUD SCHOOL DISTRICT,AR,POINT (-92.0733 35.3318),276,2,5,AR - 2,no
4088,882558,MT. VERNON/ENOLA SCHOOL DIST.,AR,POINT (-92.13160000000001 35.2249),276,2,5,AR - 2,no
4579,881937,BENTON SCHOOL DISTRICT,AR,POINT (-92.59139999999999 34.5609),276,2,5,AR - 2,no
5038,882731,SHIRLEY SCHOOL DISTRICT,AR,POINT (-92.3138 35.6596),276,2,5,AR - 2,no
5469,882053,WHITE CO. CENTRAL SCHOOL DIST.,AR,POINT (-91.6763 35.3577),276,2,5,AR - 2,no
5798,882172,EAST END SCHOOL DISTRICT,AR,POINT (-92.633 34.9991),276,2,5,AR - 2,no
5870,882593,NEMO VISTA SCHOOL DISTRICT,AR,POINT (-92.5642 35.3691),276,2,5,AR - 2,no
6306,882438,RIVERVIEW SCHOOL DISTRICT,AR,POINT (-91.69159999999999 35.2526),276,2,5,AR - 2,no
7056,882725,SEARCY SCHOOL DISTRICT,AR,POINT (-91.7406 35.2544),276,2,5,AR - 2,no
7386,881983,BRADFORD SCHOOL DISTRICT,AR,POINT (-91.4603 35.4256),276,2,5,AR - 2,no
7765,881932,BEEBE SCHOOL DISTRICT,AR,POINT (-91.8969 35.0684),276,2,5,AR - 2,no
8137,882804,VILONIA SCHOOL DISTRICT,AR,POINT (-92.1986 35.084),276,2,5,AR - 2,no
8780,882304,GUY-PERKINS SCHOOL DISTRICT,AR,POINT (-92.32510000000001 35.3246),276,2,5,AR - 2,no
8988,882833,WONDERVIEW SCHOOL DISTRICT,AR,POINT (-92.7308 35.3266),276,2,5,AR - 2,no
9595,882751,SO. CONWAY CO. SCHOOL DISTRICT,AR,POINT (-92.73779999999999 35.1498),276,2,5,AR - 2,no
9686,882327,HARMONY GROVE SCHOOL DISTRICT,AR,POINT (-92.64360000000001 34.5101),276,2,5,AR - 2,no
9803,882516,MAYFLOWER SCHOOL DISTRICT,AR,POINT (-92.4389 34.9571),276,2,5,AR - 2,no
10111,882001,BRYANT SCHOOL DISTRICT,AR,POINT (-92.4903 34.598),276,2,5,AR - 2,no
10166,882690,PULASKI CO. SPEC. SCHOOL DIST.,AR,POINT (-92.2564 34.6724),276,2,5,AR - 2,no
10453,881910,BALD KNOB SCHOOL DISTRICT,AR,POINT (-91.5707 35.313),276,2,5,AR - 2,no
10547,882089,CONWAY SCHOOL DISTRICT,AR,POINT (-92.4572 35.0921),276,2,5,AR - 2,no
10665,882079,CLINTON SCHOOL DISTRICT,AR,POINT (-92.462 35.5878),276,2,5,AR - 2,no
10682,882654,PERRYVILLE SCHOOL DISTRICT,AR,POINT (-92.7987 35.0007),276,2,5,AR - 2,no
11290,881921,BAUXITE SCHOOL DISTRICT,AR,POINT (-92.5116 34.5531),276,2,5,AR - 2,no
11431,882277,GREENBRIER SCHOOL DISTRICT,AR,POINT (-92.3892 35.2302),276,2,5,AR - 2,no
12396,882759,SOUTH SIDE SCHOOL DISTRICT,AR,POINT (-92.38849999999999 35.4307),276,2,5,AR - 2,no
12408,882614,N. LITTLE ROCK SCHOOL DISTRICT,AR,POINT (-92.2647 34.7793),276,2,5,AR - 2,no
80,881948,BENTONVILLE SCHOOL DISTRICT,AR,POINT (-94.2146 36.3862),291,3,5,AR - 3,no
246,882249,GENTRY SCHOOL DISTRICT,AR,POINT (-94.4862 36.2661),291,3,5,AR - 3,no
313,881972,LEAD HILL SCHOOL DISTRICT,AR,POINT (-92.9089 36.4049),291,3,5,AR - 3,no
519,882619,OMAHA SCHOOL DISTRICT,AR,POINT (-93.19589999999999 36.4489),291,3,5,AR - 3,no
1579,882181,ELKINS SCHOOL DISTRICT,AR,POINT (-94.0089 36.0053),291,3,5,AR - 3,no
1917,882284,GREENLAND SCHOOL DISTRICT,AR,POINT (-94.1739 35.9943),291,3,5,AR - 3,no
2574,882799,VAN BUREN SCHOOL DISTRICT,AR,POINT (-94.33459999999999 35.4584),291,3,5,AR - 3,no
2790,881867,ALPENA SCHOOL DISTRICT,AR,POINT (-93.295 36.2915),291,3,5,AR - 3,no
3945,882289,GREENWOOD SCHOOL DISTRICT,AR,POINT (-94.2561 35.2184),291,3,5,AR - 3,no
3946,882466,LINCOLN SCHOOL DISTRICT,AR,POINT (-94.4239 35.949),291,3,5,AR - 3,no
4289,882229,FORT SMITH SCHOOL DISTRICT,AR,POINT (-94.4132 35.3534),291,3,5,AR - 3,no
4952,882265,GRAVETTE SCHOOL DISTRICT,AR,POINT (-94.44759999999999 36.4204),291,3,5,AR - 3,no
5176,881955,BERRYVILLE SCHOOL DISTRICT,AR,POINT (-93.5821 36.375),291,3,5,AR - 3,no
5272,882681,PRAIRIE GROVE SCHOOL DISTRICT,AR,POINT (-94.3173 35.9838),291,3,5,AR - 3,no
6221,882792,VALLEY SPRINGS SCHOOL DISTRICT,AR,POINT (-92.9936 36.1575),291,3,5,AR - 3,no
6829,882042,CEDARVILLE SCHOOL DISTRICT,AR,POINT (-94.3687 35.5762),291,3,5,AR - 3,no
6834,882202,FARMINGTON SCHOOL DISTRICT,AR,POINT (-94.25409999999999 36.0404),291,3,5,AR - 3,no
7293,882151,DOVER SCHOOL DISTRICT,AR,POINT (-93.1143 35.3971),291,3,5,AR - 3,no
7329,882735,SILOAM SPRINGS SCHOOL DISTRICT,AR,POINT (-94.5551 36.1773),291,3,5,AR - 3,no
7588,882670,POTTSVILLE SCHOOL DISTRICT,AR,POINT (-93.0489 35.2476),291,3,5,AR - 3,no
7700,882271,GREEN FOREST SCHOOL DISTRICT,AR,POINT (-93.4327 36.328),291,3,5,AR - 3,no
8514,882192,EUREKA SPRINGS SCHOOL DISTRICT,AR,POINT (-93.7321 36.3819),291,3,5,AR - 3,no
8961,882210,FLIPPIN SCHOOL DISTRICT,AR,POINT (-92.59869999999999 36.2796),291,3,5,AR - 3,no
9412,882310,HACKETT SCHOOL DISTRICT,AR,POINT (-94.4093 35.1866),291,3,5,AR - 3,no
9464,882206,FAYETTEVILLE SCHOOL DISTRICT,AR,POINT (-94.1741 36.0598),291,3,5,AR - 3,no
9609,882710,RUSSELLVILLE SCHOOL DISTRICT,AR,POINT (-93.1362 35.2697),291,3,5,AR - 3,no
9925,882821,WEST FORK SCHOOL DISTRICT,AR,POINT (-94.1915 35.9216),291,3,5,AR - 3,no
10097,882339,HARRISON SCHOOL DISTRICT,AR,POINT (-93.1123 36.2297),291,3,5,AR - 3,no
10201,881896,ATKINS SCHOOL DISTRICT,AR,POINT (-92.9375 35.2442),291,3,5,AR - 3,no
10912,881952,BERGMAN SCHOOL DISTRICT,AR,POINT (-93.0146 36.3137),291,3,5,AR - 3,no
11096,882764,SPRINGDALE SCHOOL DISTRICT,AR,POINT (-94.1377 36.1865),291,3,5,AR - 3,no
11903,882842,YELLVILLE-SUMMIT SCHOOL DIST.,AR,POINT (-92.6904 36.2378),291,3,5,AR - 3,no
12095,882361,HECTOR SCHOOL DISTRICT,AR,POINT (-92.97490000000001 35.4687),291,3,5,AR - 3,no
12216,882124,DECATUR SCHOOL DISTRICT,AR,POINT (-94.4472 36.3328),291,3,5,AR - 3,no
12958,881942,PEA RIDGE SCHOOL DISTRICT,AR,POINT (-94.124 36.456),291,3,5,AR - 3,no
13288,882699,ROGERS SCHOOL DISTRICT,AR,POINT (-94.1223 36.3334),291,3,5,AR - 3,no
7,882762,SPRING HILL SCHOOL DISTRICT,AR,POINT (-93.6489 33.5873),164,4,5,AR - 4,no
77,882371,HERMITAGE SCHOOL DISTRICT,AR,POINT (-92.1709 33.4518),164,4,5,AR - 4,no
393,882254,GLEN ROSE SCHOOL DISTRICT,AR,POINT (-92.72839999999999 34.4534),164,4,5,AR - 4,no
400,882445,LAKE HAMILTON SCHOOL DISTRICT,AR,POINT (-93.2109 34.4437),164,4,5,AR - 4,no
487,882388,HOPE SCHOOL DISTRICT,AR,POINT (-93.5916 33.6679),164,4,5,AR - 4,no
602,881716,CLEVELAND COUNTY SCHOOL DIST.,AR,POINT (-92.18859999999999 33.9556),164,4,5,AR - 4,no
661,882344,HARTFORD SCHOOL DISTRICT,AR,POINT (-94.38799999999999 35.0235),164,4,5,AR - 4,no
784,881708,LAFAYETTE COUNTY SCHOOL DISTRICT,AR,POINT (-93.57859999999999 33.3614),164,4,5,AR - 4,no
1042,882649,PARKERS CHAPEL SCHOOL DIST.,AR,POINT (-92.7217 33.1681),164,4,5,AR - 4,no
1215,882487,MALVERN SCHOOL DISTRICT,AR,POINT (-92.80540000000001 34.3553),164,4,5,AR - 4,no
1242,882483,MAGNET COVE SCHOOL DIST.,AR,POINT (-92.8383 34.4465),164,4,5,AR - 4,no
1576,882588,NASHVILLE SCHOOL DISTRICT,AR,POINT (-93.85080000000001 33.9499),164,4,5,AR - 4,no
1752,882198,CAMDEN FAIRVIEW SCHOOL DIST.,AR,POINT (-92.8387 33.5872),164,4,5,AR - 4,no
1869,882584,SOUTH PIKE COUNTY SCHOOL DISTRICT,AR,POINT (-93.6861 34.0576),164,4,5,AR - 4,no
2001,882629,OUACHITA SCHOOL DISTRICT,AR,POINT (-92.9646 34.2398),164,4,5,AR - 4,no
2107,882455,LAKESIDE SCHOOL DISTRICT,AR,POINT (-93.0001 34.4707),164,4,5,AR - 4,no
2314,882156,DREW CENTRAL SCHOOL DISTRICT,AR,POINT (-91.8073 33.5908),164,4,5,AR - 4,no
2346,881645,DEQUEEN SCHOOL DISTRICT,AR,POINT (-94.34739999999999 34.0368),164,4,5,AR - 4,no
2512,882145,DOLLARWAY SCHOOL DISTRICT,AR,POINT (-92.05549999999999 34.241),164,4,5,AR - 4,no
2608,881522,PINE BLUFF SCHOOL DISTRICT,AR,POINT (-92.0044 34.2247),164,4,5,AR - 4,no
2733,882321,HARMONY GROVE SCHOOL DISTRICT,AR,POINT (-92.7796 33.6514),164,4,5,AR - 4,no
2887,881728,EMERSON-TAYLOR SCHOOL DISTRICT,AR,POINT (-93.19970000000001 33.0979),164,4,5,AR - 4,no
2936,881435,WARREN SCHOOL DISTRICT,AR,POINT (-92.0685 33.6183),164,4,5,AR - 4,no
3425,882644,PARIS SCHOOL DISTRICT,AR,POINT (-93.72320000000001 35.2937),164,4,5,AR - 4,no
3446,881878,ARKADELPHIA SCHOOL DISTRICT,AR,POINT (-93.0598 34.1237),164,4,5,AR - 4,no
3689,882494,MANSFIELD SCHOOL DISTRICT,AR,POINT (-94.2478 35.0621),164,4,5,AR - 4,no
3715,882746,SMACKOVER SCHOOL DISTRICT,AR,POINT (-92.7251 33.3638),164,4,5,AR - 4,no
4040,882058,CHARLESTON SCHOOL DISTRICT,AR,POINT (-94.0444 35.2967),164,4,5,AR - 4,no
4141,881749,OUACHITA RIVER SCHOOL DISTRICT,AR,POINT (-94.2079 34.6376),164,4,5,AR - 4,no
4461,882220,FOREMAN SCHOOL DISTRICT,AR,POINT (-94.39579999999999 33.714),164,4,5,AR - 4,no
4588,882296,GURDON SCHOOL DISTRICT,AR,POINT (-93.1871 33.9101),164,4,5,AR - 4,no
4675,882459,LAMAR SCHOOL DISTRICT,AR,POINT (-93.3948 35.4353),164,4,5,AR - 4,no
5011,882402,JESSIEVILLE SCHOOL DISTRICT,AR,POINT (-93.06299999999999 34.7009),164,4,5,AR - 4,no
5107,881545,NEVADA SCHOOL DISTRICT,AR,POINT (-93.2954 33.5919),164,4,5,AR - 4,no
5361,882422,HUNTSVILLE SCHOOL DISTRICT,AR,POINT (-93.73999999999999 36.087),164,4,5,AR - 4,no
5500,881602,WESTERN YELL CO. SCHOOL DIST.,AR,POINT (-93.5243 35.1092),164,4,5,AR - 4,no
5507,881462,SHERIDAN SCHOOL DISTRICT,AR,POINT (-92.3986 34.3099),164,4,5,AR - 4,no
6268,881838,COSSATOT RIVER SCHOOL DISTRICT,AR,POINT (-94.336 34.2984),164,4,5,AR - 4,no
6336,881616,MAGNOLIA SCHOOL DISTRICT,AR,POINT (-93.2227 33.2794),164,4,5,AR - 4,no
6756,881770,TWO RIVERS SCHOOL DISTRICT,AR,POINT (-93.3008 34.9883),164,4,5,AR - 4,no
6801,882676,POYEN SCHOOL DISTRICT,AR,POINT (-92.64149999999999 34.3243),164,4,5,AR - 4,no
6838,882773,STRONG-HUTTIG SCHOOL DISTRICT,AR,POINT (-92.35639999999999 33.1069),164,4,5,AR - 4,no
7163,882835,WOODLAWN SCHOOL DISTRICT,AR,POINT (-92.0403 33.9671),164,4,5,AR - 4,no
7208,882768,STEPHENS SCHOOL DISTRICT,AR,POINT (-93.071 33.4143),164,4,5,AR - 4,no
7350,882823,WESTSIDE SCHOOL DISTRICT,AR,POINT (-93.6183 35.4328),164,4,5,AR - 4,no
7408,882394,HORATIO SCHOOL DISTRICT,AR,POINT (-94.3496 33.9384),164,4,5,AR - 4,no
7447,882398,HOT SPRINGS SCHOOL DISTRICT,AR,POINT (-93.06100000000001 34.4979),164,4,5,AR - 4,no
7481,881560,BEARDEN SCHOOL DISTRICT,AR,POINT (-92.62100000000001 33.7269),164,4,5,AR - 4,no
7606,882441,KIRBY SCHOOL DISTRICT,AR,POINT (-93.6409 34.2484),164,4,5,AR - 4,no
7697,882120,DARDANELLE SCHOOL DISTRICT,AR,POINT (-93.1598 35.228),164,4,5,AR - 4,no
8023,882016,CADDO HILLS SCHOOL DISTRICT,AR,POINT (-93.6365 34.4344),164,4,5,AR - 4,no
8145,881606,HAMBURG SCHOOL DISTRICT,AR,POINT (-91.7966 33.2242),164,4,5,AR - 4,no
8244,882216,FORDYCE SCHOOL DISTRICT,AR,POINT (-92.4148 33.8159),164,4,5,AR - 4,no
8339,882116,DANVILLE SCHOOL DISTRICT,AR,POINT (-93.39100000000001 35.0513),164,4,5,AR - 4,no
8422,882259,CENTERPOINT SCHOOL DISTRICT,AR,POINT (-93.50960000000001 34.2871),164,4,5,AR - 4,no
8537,881977,BOONEVILLE SCHOOL DISTRICT,AR,POINT (-93.9263 35.1446),164,4,5,AR - 4,no
8948,882830,WHITE HALL SCHOOL DISTRICT,AR,POINT (-92.10680000000001 34.2861),164,4,5,AR - 4,no
9028,882235,FOUKE SCHOOL DISTRICT,AR,POINT (-93.88200000000001 33.2623),164,4,5,AR - 4,no
9451,882463,LAVACA SCHOOL DISTRICT,AR,POINT (-94.1743 35.3337),164,4,5,AR - 4,no
9482,882563,MOUNTAIN PINE SCHOOL DISTRICT,AR,POINT (-93.1767 34.576),164,4,5,AR - 4,no
9573,881959,BISMARCK SCHOOL DISTRICT,AR,POINT (-93.1759 34.3144),164,4,5,AR - 4,no
9664,882610,NORPHLET SCHOOL DISTRICT,AR,POINT (-92.66119999999999 33.3105),164,4,5,AR - 4,no
9850,882548,MONTICELLO SCHOOL DISTRICT,AR,POINT (-91.81489999999999 33.6096),164,4,5,AR - 4,no
10014,881890,ASHDOWN SCHOOL DISTRICT,AR,POINT (-94.1341 33.6743),164,4,5,AR - 4,no
10128,882137,DIERKS SCHOOL DISTRICT,AR,POINT (-94.0305 34.1189),164,4,5,AR - 4,no
10210,882046,GENOA CENTRAL SCHOOL DISTRICT,AR,POINT (-93.8742 33.3735),164,4,5,AR - 4,no
10296,881964,BLEVINS SCHOOL DISTRICT,AR,POINT (-93.5766 33.8728),164,4,5,AR - 4,no
10559,882098,COUNTY LINE SCHOOL DISTRICT,AR,POINT (-93.9174 35.3074),164,4,5,AR - 4,no
10796,882578,MULBERRY SCHOOL DISTRICT,AR,POINT (-94.0553 35.5007),164,4,5,AR - 4,no
11105,882553,MOUNT IDA SCHOOL DISTRICT,AR,POINT (-93.63720000000001 34.557),164,4,5,AR - 4,no
11267,882426,JASPER SCHOOL DISTRICT,AR,POINT (-93.1905 36.0048),164,4,5,AR - 4,no
11287,882634,OZARK SCHOOL DISTRICT,AR,POINT (-93.8413 35.4934),164,4,5,AR - 4,no
11415,881862,ALMA SCHOOL DISTRICT,AR,POINT (-94.21129999999999 35.4884),164,4,5,AR - 4,no
11661,882785,TEXARKANA SCHOOL DISTRICT,AR,POINT (-94.0322 33.4572),164,4,5,AR - 4,no
11704,882719,SCRANTON SCHOOL DISTRICT,AR,POINT (-93.5415 35.3611),164,4,5,AR - 4,no
11831,882818,WATSON CHAPEL SCHOOL DISTRICT,AR,POINT (-92.06700000000001 34.1883),164,4,5,AR - 4,no
11954,882074,CLARKSVILLE SCHOOL DISTRICT,AR,POINT (-93.4843 35.4617),164,4,5,AR - 4,no
12056,882177,EL DORADO SCHOOL DISTRICT,AR,POINT (-92.6647 33.2133),164,4,5,AR - 4,no
12259,882573,MOUNTAINBURG SCHOOL DISTRICT,AR,POINT (-94.1708 35.6316),164,4,5,AR - 4,no
12360,881744,DEER/MT. JUDEA SCHOOL DISTRICT,AR,POINT (-93.512 35.817),164,4,5,AR - 4,no
12517,882685,PRESCOTT SCHOOL DISTRICT,AR,POINT (-93.376 33.7918),164,4,5,AR - 4,no
12729,882435,JUNCTION CITY SCHOOL DISTRICT,AR,POINT (-92.72620000000001 33.0215),164,4,5,AR - 4,no
12733,882479,MAGAZINE SCHOOL DISTRICT,AR,POINT (-93.7996 35.1498),164,4,5,AR - 4,no
12865,882813,WALDRON SCHOOL DISTRICT,AR,POINT (-94.10850000000001 34.8969),164,4,5,AR - 4,no
12896,882544,MINERAL SPRINGS SCHOOL DIST.,AR,POINT (-93.9179 33.8782),164,4,5,AR - 4,no
13090,882315,HAMPTON SCHOOL DISTRICT,AR,POINT (-92.4628 33.5375),164,4,5,AR - 4,no
13094,882540,MENA SCHOOL DISTRICT,AR,POINT (-94.2394 34.5875),164,4,5,AR - 4,no
13223,882242,FOUNTAIN LAKE SCHOOL DISTRICT,AR,POINT (-92.9879 34.5724),164,4,5,AR - 4,no
13492,882110,CUTTER-MORNING STAR SCH. DIST.,AR,POINT (-92.98999999999999 34.5029),164,4,5,AR - 4,no
13559,882104,CROSSETT SCHOOL DISTRICT,AR,POINT (-91.9615 33.1327),164,4,5,AR - 4,no
45,883494,FIRST MESA ELEM SCHOOL,AZ,POINT (-110.3808 35.8371),184,1,4,AZ - 1,no
131,881693,MOUNTAIN SCHOOL  INC.,AZ,POINT (-111.6694 35.1627),184,1,4,AZ - 1,no
149,882282,COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,AZ,POINT (-111.0997 33.2949),184,1,4,AZ - 1,no
223,883159,GRAND CANYON UNIFIED DISTRICT,AZ,POINT (-112.1418 36.0529),184,1,4,AZ - 1,no
224,881698,NORTHLAND PREPARATORY ACADEMY,AZ,POINT (-111.6059 35.1989),184,1,4,AZ - 1,no
432,883094,CLIFTON UNIFIED DISTRICT,AZ,POINT (-109.295 33.0473),184,1,4,AZ - 1,no
434,883164,HAYDEN-WINKELMAN UNIFIED DISTRICT,AZ,POINT (-110.7717 32.9905),184,1,4,AZ - 1,no
619,883232,MORENCI UNIFIED DISTRICT,AZ,POINT (-109.3189 33.0441),184,1,4,AZ - 1,no
771,882905,HAVEN MONTESSORI CHILDREN'S HOUSE  INC.,AZ,POINT (-111.6579 35.1955),184,1,4,AZ - 1,no
785,883208,MARANA UNIFIED DISTRICT,AZ,POINT (-111.2051 32.4512),184,1,4,AZ - 1,no
864,883254,PAGE UNIFIED DISTRICT,AZ,POINT (-111.4587 36.913),184,1,4,AZ - 1,no
902,883097,CONCHO ELEMENTARY DISTRICT,AZ,POINT (-109.6412 34.4238),184,1,4,AZ - 1,no
965,883206,MAMMOTH-SAN MANUEL UNIFIED DISTRICT,AZ,POINT (-110.6323 32.5975),184,1,4,AZ - 1,no
1516,882958,KAIZEN EDUCATION FOUNDATION DBA MISSION HEIGHTS PREPARATORY,AZ,POINT (-111.7296 32.8942),184,1,4,AZ - 1,no
1627,882884,IMAGINE COOLIDGE ELEMENTARY  INC.,AZ,POINT (-111.5385 32.9894),184,1,4,AZ - 1,no
1649,883413,WILLIAMS UNIFIED DISTRICT,AZ,POINT (-112.1911 35.2457),184,1,4,AZ - 1,no
1701,883118,DUNCAN UNIFIED DISTRICT,AZ,POINT (-109.1089 32.7241),184,1,4,AZ - 1,no
1727,883335,SANTA CRUZ VALLEY UNION HIGH SCHOOL DISTRICT,AZ,POINT (-111.5552 32.7576),184,1,4,AZ - 1,no
1794,883373,THATCHER UNIFIED DISTRICT,AZ,POINT (-109.7587 32.8492),184,1,4,AZ - 1,no
1889,883419,WINDOW ROCK UNIFIED DISTRICT,AZ,POINT (-109.0586 35.6834),184,1,4,AZ - 1,no
1927,883539,SEBA DALKAI BOARDING SCHOOL,AZ,POINT (-110.3302 35.3702),184,1,4,AZ - 1,no
2098,882389,PEAK SCHOOL INC.  THE,AZ,POINT (-111.617 35.2085),184,1,4,AZ - 1,no
2182,883472,HOPI JR-SR HIGH SCHOOL,AZ,POINT (-110.3078 35.8162),184,1,4,AZ - 1,no
2395,883448,NAA TSIS'ANA,AZ,POINT (-110.9497 36.3237),184,1,4,AZ - 1,no
2430,883057,BLUE ELEMENTARY DISTRICT,AZ,POINT (-109.0922 33.6484),184,1,4,AZ - 1,no
2489,883051,BEAVER CREEK ELEMENTARY DISTRICT,AZ,POINT (-111.7653 34.6563),184,1,4,AZ - 1,no
2600,883302,RAY UNIFIED DISTRICT,AZ,POINT (-110.9317 33.0954),184,1,4,AZ - 1,no
2744,883349,SNOWFLAKE UNIFIED DISTRICT,AZ,POINT (-110.089 34.5049),184,1,4,AZ - 1,no
2756,881618,CAREER DEVELOPMENT  INC.,AZ,POINT (-110.0974 34.4809),184,1,4,AZ - 1,no
2961,883351,SOLOMON ELEMENTARY DISTRICT,AZ,POINT (-109.632 32.8136),184,1,4,AZ - 1,no
2994,882266,IRA H. HAYES MEMORIAL APPLIED LEARNING CENTER  INC.,AZ,POINT (-111.8849 33.1177),184,1,4,AZ - 1,no
3323,881463,PINE FOREST EDUCATION ASSOCIATION  INC.,AZ,POINT (-111.6666 35.1913),184,1,4,AZ - 1,no
3334,883526,TONALEA DAY SCHOOL,AZ,POINT (-110.9497 36.3237),184,1,4,AZ - 1,no
3348,881477,PINON UNIFIED DISTRICT,AZ,POINT (-110.2235 36.1979),184,1,4,AZ - 1,no
3386,883497,SHONTO PREPARATORY SCHOOL,AZ,POINT (-110.6553 36.5985),184,1,4,AZ - 1,no
3403,883316,ROUND VALLEY UNIFIED DISTRICT,AZ,POINT (-109.2721 34.1255),184,1,4,AZ - 1,no
3506,883420,WINSLOW UNIFIED DISTRICT,AZ,POINT (-110.6929 35.0278),184,1,4,AZ - 1,no
3769,882887,IMAGINE PREP COOLIDGE  INC.,AZ,POINT (-111.5385 32.9894),184,1,4,AZ - 1,no
3826,882143,PACE PREPARATORY ACADEMY  INC.,AZ,POINT (-111.7926 34.8638),184,1,4,AZ - 1,no
3869,881486,TRIUMPHANT LEARNING CENTER,AZ,POINT (-109.7062 32.8326),184,1,4,AZ - 1,no
3873,883503,GREYHILLS ACADEMY HIGH SCHOOL,AZ,POINT (-111.2208 36.1243),184,1,4,AZ - 1,no
3906,882087,EDKEY  INC. - SEQUOIA VILLAGE SCHOOL,AZ,POINT (-110.1226 34.2844),184,1,4,AZ - 1,no
3985,883534,GREASEWOOD SPRINGS COMMUNITY SCHOOL,AZ,POINT (-109.5379 35.7108),184,1,4,AZ - 1,no
4001,883183,KAYENTA UNIFIED DISTRICT,AZ,POINT (-110.2708 36.8493),184,1,4,AZ - 1,no
4111,883468,KAYENTA COMMUNITY SCHOOL,AZ,POINT (-110.2661 36.6864),184,1,4,AZ - 1,no
4195,883103,COOLIDGE UNIFIED DISTRICT,AZ,POINT (-111.524 32.9813),184,1,4,AZ - 1,no
4251,883513,MANY FARMS COMMUNITY SCHOOL,AZ,POINT (-109.6302 36.3673),184,1,4,AZ - 1,no
4299,883282,PIMA UNIFIED DISTRICT,AZ,POINT (-109.8276 32.8932),184,1,4,AZ - 1,no
4580,883458,MOENCOPI DAY SCHOOL,AZ,POINT (-111.2398 36.135),184,1,4,AZ - 1,no
4724,881467,MONTESSORI CHARTER SCHOOL OF FLAGSTAFF  INC.,AZ,POINT (-111.6243 35.225),184,1,4,AZ - 1,no
4748,883310,SAN CARLOS UNIFIED DISTRICT,AZ,POINT (-110.453 33.3558),184,1,4,AZ - 1,no
4822,883323,SAFFORD UNIFIED DISTRICT,AZ,POINT (-109.7155 32.8277),184,1,4,AZ - 1,no
4899,883002,GRAYSMARK SCHOOLS CORPORATION,AZ,POINT (-112.0443 33.0582),184,1,4,AZ - 1,no
5025,882273,DEVELOPING INNOVATIONS IN NAVAJO EDUCATION  INC. (DINE  INC.,AZ,POINT (-110.7014 35.0272),184,1,4,AZ - 1,no
5125,882533,FOUNDING FATHERS ACADEMIES  INC,AZ,POINT (-110.0308 34.2489),184,1,4,AZ - 1,no
5275,881834,DISCOVERY PLUS ACADEMY,AZ,POINT (-109.8449 32.9016),184,1,4,AZ - 1,no
5279,883222,MIAMI UNIFIED DISTRICT,AZ,POINT (-110.8365 33.4081),184,1,4,AZ - 1,no
5397,883388,TUBA CITY UNIFIED DISTRICT,AZ,POINT (-111.2377 36.1383),184,1,4,AZ - 1,no
5438,881710,LIBERTY HIGH SCHOOL,AZ,POINT (-110.7761 33.4003),184,1,4,AZ - 1,no
5557,883515,PINE SPRINGS DAY SCHOOL,AZ,POINT (-109.2162 35.2889),184,1,4,AZ - 1,no
5606,883321,SACATON ELEMENTARY DISTRICT,AZ,POINT (-111.7618 33.0817),184,1,4,AZ - 1,no
5655,883486,BLACK MESA COMMUNITY SCHOOL,AZ,POINT (-110.2156 36.111),184,1,4,AZ - 1,no
5661,881660,SEDONA CHARTER SCHOOL  INC.,AZ,POINT (-111.8195 34.863),184,1,4,AZ - 1,no
